item_id,agent_id,annotator_id,label
convabuse_3111091989016862,CarbonBot,Annotator3,0
convabuse_2535514746570788,CarbonBot,Annotator3,0
convabuse_1cb5ae61301d481f95080b5faf264356,CarbonBot,Annotator3,0
convabuse_2546288338753112,CarbonBot,Annotator3,0
convabuse_494079.0,E.L.I.Z.A.,Annotator3,0
convabuse_545977.0,E.L.I.Z.A.,Annotator3,0
convabuse_141497.0,E.L.I.Z.A.,Annotator3,0
convabuse_211471.0,E.L.I.Z.A.,Annotator3,0
convabuse_3210827262320606,CarbonBot,Annotator3,0
convabuse_316582.0,E.L.I.Z.A.,Annotator3,0
convabuse_405804.0,E.L.I.Z.A.,Annotator3,0
convabuse_166261.0,E.L.I.Z.A.,Annotator3,0
convabuse_238372.0,E.L.I.Z.A.,Annotator3,0
convabuse_8635.0,E.L.I.Z.A.,Annotator3,0
convabuse_3.2699E+15,CarbonBot,Annotator3,0
convabuse_3.01786E+15,CarbonBot,Annotator3,0
convabuse_2978291468903477,CarbonBot,Annotator3,0
convabuse_195574.0,E.L.I.Z.A.,Annotator3,0
convabuse_196621.0,E.L.I.Z.A.,Annotator3,0
convabuse_336727.0,E.L.I.Z.A.,Annotator3,0
convabuse_3038152482967216,CarbonBot,Annotator3,0
convabuse_446748.0,E.L.I.Z.A.,Annotator3,1
convabuse_209424.0,E.L.I.Z.A.,Annotator3,1
convabuse_4491712267569943,CarbonBot,Annotator3,0
convabuse_3317680041583518,CarbonBot,Annotator3,0
convabuse_438472.0,E.L.I.Z.A.,Annotator3,0
convabuse_295742.0,E.L.I.Z.A.,Annotator3,2
convabuse_3746395988707604,CarbonBot,Annotator3,0
convabuse_196851.0,E.L.I.Z.A.,Annotator3,0
convabuse_170961.0,E.L.I.Z.A.,Annotator3,2
convabuse_88585.0,E.L.I.Z.A.,Annotator3,0
convabuse_181413.0,E.L.I.Z.A.,Annotator3,0
convabuse_151415.0,E.L.I.Z.A.,Annotator3,0
convabuse_2852034428186425,CarbonBot,Annotator3,0
convabuse_296099.0,E.L.I.Z.A.,Annotator3,0
convabuse_3083087468440238,CarbonBot,Annotator3,0
convabuse_152681.0,E.L.I.Z.A.,Annotator3,2
convabuse_288522.0,E.L.I.Z.A.,Annotator3,2
convabuse_310391.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.91829E+15,CarbonBot,Annotator3,0
convabuse_201828.0,E.L.I.Z.A.,Annotator3,0
convabuse_117194.0,E.L.I.Z.A.,Annotator3,0
convabuse_543712.0,E.L.I.Z.A.,Annotator3,1
convabuse_3270709643048924,CarbonBot,Annotator3,0
convabuse_2554705144643077,CarbonBot,Annotator3,0
convabuse_465060.0,E.L.I.Z.A.,Annotator3,0
convabuse_3082333705134774,CarbonBot,Annotator3,0
convabuse_207877.0,E.L.I.Z.A.,Annotator3,0
convabuse_3669122379825627,CarbonBot,Annotator3,0
convabuse_181925.0,E.L.I.Z.A.,Annotator3,2
convabuse_226838.0,E.L.I.Z.A.,Annotator3,0
convabuse_68166.0,E.L.I.Z.A.,Annotator3,0
convabuse_464748.0,E.L.I.Z.A.,Annotator3,0
convabuse_3607348939293667,CarbonBot,Annotator3,0
convabuse_2714315738685047,CarbonBot,Annotator3,0
convabuse_3285387278198697,CarbonBot,Annotator3,0
convabuse_309865.0,E.L.I.Z.A.,Annotator3,0
convabuse_548716.0,E.L.I.Z.A.,Annotator3,0
convabuse_311951.0,E.L.I.Z.A.,Annotator3,0
convabuse_2434665576632664,CarbonBot,Annotator3,0
convabuse_342995.0,E.L.I.Z.A.,Annotator3,0
convabuse_69837.0,E.L.I.Z.A.,Annotator3,0
convabuse_465020.0,E.L.I.Z.A.,Annotator3,0
convabuse_188943.0,E.L.I.Z.A.,Annotator3,2
convabuse_429991.0,E.L.I.Z.A.,Annotator3,0
convabuse_2359856270787257,CarbonBot,Annotator3,0
convabuse_170219.0,E.L.I.Z.A.,Annotator3,0
convabuse_344481.0,E.L.I.Z.A.,Annotator3,0
convabuse_11666.0,E.L.I.Z.A.,Annotator3,1
convabuse_112623.0,E.L.I.Z.A.,Annotator3,0
convabuse_397346.0,E.L.I.Z.A.,Annotator3,0
convabuse_402822.0,E.L.I.Z.A.,Annotator3,0
convabuse_336491.0,E.L.I.Z.A.,Annotator3,2
convabuse_404711.0,E.L.I.Z.A.,Annotator3,1
convabuse_248314.0,E.L.I.Z.A.,Annotator3,0
convabuse_3037808942897475,CarbonBot,Annotator3,0
convabuse_317655.0,E.L.I.Z.A.,Annotator3,0
convabuse_3118620318153573,CarbonBot,Annotator3,0
convabuse_365548.0,E.L.I.Z.A.,Annotator3,1
convabuse_440312.0,E.L.I.Z.A.,Annotator3,0
convabuse_340910.0,E.L.I.Z.A.,Annotator3,1
convabuse_267919.0,E.L.I.Z.A.,Annotator3,2
convabuse_24975.0,E.L.I.Z.A.,Annotator3,0
convabuse_331064.0,E.L.I.Z.A.,Annotator3,0
convabuse_398757.0,E.L.I.Z.A.,Annotator3,0
convabuse_737147a043af412cae15eb282c6dd8c1,CarbonBot,Annotator3,0
convabuse_253101.0,E.L.I.Z.A.,Annotator3,0
convabuse_3174501812565095,CarbonBot,Annotator3,0
convabuse_fa612f49abb64c459b7ccdf08fda2e8f,CarbonBot,Annotator3,0
convabuse_3163342180413334,CarbonBot,Annotator3,0
convabuse_394626.0,E.L.I.Z.A.,Annotator3,0
convabuse_270027.0,E.L.I.Z.A.,Annotator3,0
convabuse_359830.0,E.L.I.Z.A.,Annotator3,0
convabuse_476724.0,E.L.I.Z.A.,Annotator3,0
convabuse_2418828358227691,CarbonBot,Annotator3,0
convabuse_200479.0,E.L.I.Z.A.,Annotator3,1
convabuse_464711.0,E.L.I.Z.A.,Annotator3,0
convabuse_381964.0,E.L.I.Z.A.,Annotator3,0
convabuse_232159.0,E.L.I.Z.A.,Annotator3,0
convabuse_358527.0,E.L.I.Z.A.,Annotator3,2
convabuse_311131.0,E.L.I.Z.A.,Annotator3,0
convabuse_533323.0,E.L.I.Z.A.,Annotator3,0
convabuse_202839.0,E.L.I.Z.A.,Annotator3,0
convabuse_539643.0,E.L.I.Z.A.,Annotator3,0
convabuse_213007.0,E.L.I.Z.A.,Annotator3,0
convabuse_306590.0,E.L.I.Z.A.,Annotator3,2
convabuse_2687892177913979,CarbonBot,Annotator3,0
convabuse_315997.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.74038E+15,CarbonBot,Annotator3,0
convabuse_2638745132906496,CarbonBot,Annotator3,0
convabuse_406631.0,E.L.I.Z.A.,Annotator3,1
convabuse_237922.0,E.L.I.Z.A.,Annotator3,0
convabuse_3923456757680347,CarbonBot,Annotator3,0
convabuse_2712944385487141,CarbonBot,Annotator3,0
convabuse_2568357003277236,CarbonBot,Annotator3,0
convabuse_539401.0,E.L.I.Z.A.,Annotator3,0
convabuse_1330.0,E.L.I.Z.A.,Annotator3,1
convabuse_321897.0,E.L.I.Z.A.,Annotator3,0
convabuse_2489835477776386,CarbonBot,Annotator3,0
convabuse_132052.0,E.L.I.Z.A.,Annotator3,0
convabuse_95934.0,E.L.I.Z.A.,Annotator3,0
convabuse_2625777594169835,CarbonBot,Annotator3,0
convabuse_2423186524459975,CarbonBot,Annotator3,0
convabuse_383886.0,E.L.I.Z.A.,Annotator3,0
convabuse_445583.0,E.L.I.Z.A.,Annotator3,0
convabuse_204155.0,E.L.I.Z.A.,Annotator3,0
convabuse_113297.0,E.L.I.Z.A.,Annotator3,1
convabuse_3388089051214921,CarbonBot,Annotator3,0
convabuse_2435348546573718,CarbonBot,Annotator3,0
convabuse_332244.0,E.L.I.Z.A.,Annotator3,0
convabuse_241778.0,E.L.I.Z.A.,Annotator3,0
convabuse_235346.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.8965E+15,CarbonBot,Annotator3,2
convabuse_648edfa3eebe4c34a1e740811c95134f,CarbonBot,Annotator3,0
convabuse_3738791712802499,CarbonBot,Annotator3,0
convabuse_479184.0,E.L.I.Z.A.,Annotator3,0
convabuse_540500.0,E.L.I.Z.A.,Annotator3,0
convabuse_449217.0,E.L.I.Z.A.,Annotator3,1
convabuse_2632579316833428,CarbonBot,Annotator3,0
convabuse_245594.0,E.L.I.Z.A.,Annotator3,0
convabuse_137674.0,E.L.I.Z.A.,Annotator3,0
convabuse_3259060920794231,CarbonBot,Annotator3,0
convabuse_139022.0,E.L.I.Z.A.,Annotator3,0
convabuse_379383.0,E.L.I.Z.A.,Annotator3,0
convabuse_34136.0,E.L.I.Z.A.,Annotator3,0
convabuse_66296.0,E.L.I.Z.A.,Annotator3,1
convabuse_17890.0,E.L.I.Z.A.,Annotator3,0
convabuse_227903.0,E.L.I.Z.A.,Annotator3,2
convabuse_3758678217479389,CarbonBot,Annotator3,0
convabuse_3302099406530691,CarbonBot,Annotator3,0
convabuse_147690.0,E.L.I.Z.A.,Annotator3,0
convabuse_23514.0,E.L.I.Z.A.,Annotator3,1
convabuse_426702.0,E.L.I.Z.A.,Annotator3,2
convabuse_3301495416585555,CarbonBot,Annotator3,0
convabuse_516443.0,E.L.I.Z.A.,Annotator3,2
convabuse_94359.0,E.L.I.Z.A.,Annotator3,0
convabuse_543861.0,E.L.I.Z.A.,Annotator3,0
convabuse_13074.0,E.L.I.Z.A.,Annotator3,0
convabuse_47041.0,E.L.I.Z.A.,Annotator3,0
convabuse_70845.0,E.L.I.Z.A.,Annotator3,2
convabuse_2.6896E+15,CarbonBot,Annotator3,0
convabuse_2664918180242175,CarbonBot,Annotator3,0
convabuse_49250.0,E.L.I.Z.A.,Annotator3,0
convabuse_351847.0,E.L.I.Z.A.,Annotator3,1
convabuse_461503.0,E.L.I.Z.A.,Annotator3,0
convabuse_464229.0,E.L.I.Z.A.,Annotator3,0
convabuse_541501.0,E.L.I.Z.A.,Annotator3,0
convabuse_330843.0,E.L.I.Z.A.,Annotator3,2
convabuse_477803.0,E.L.I.Z.A.,Annotator3,0
convabuse_96060.0,E.L.I.Z.A.,Annotator3,0
convabuse_353411.0,E.L.I.Z.A.,Annotator3,0
convabuse_95cbaab0f8cb4cb59a3393e7fc61cafe,CarbonBot,Annotator3,0
convabuse_430012.0,E.L.I.Z.A.,Annotator3,0
convabuse_52116.0,E.L.I.Z.A.,Annotator3,2
convabuse_2817990191654349,CarbonBot,Annotator3,0
convabuse_2499087150189918,CarbonBot,Annotator3,0
convabuse_94210.0,E.L.I.Z.A.,Annotator3,0
convabuse_97534.0,E.L.I.Z.A.,Annotator3,0
convabuse_489654.0,E.L.I.Z.A.,Annotator3,0
convabuse_323372.0,E.L.I.Z.A.,Annotator3,0
convabuse_353500.0,E.L.I.Z.A.,Annotator3,0
convabuse_3506524086097986,CarbonBot,Annotator3,0
convabuse_353091.0,E.L.I.Z.A.,Annotator3,0
convabuse_81081.0,E.L.I.Z.A.,Annotator3,2
convabuse_274941.0,E.L.I.Z.A.,Annotator3,0
convabuse_179647.0,E.L.I.Z.A.,Annotator3,0
convabuse_488250.0,E.L.I.Z.A.,Annotator3,2
convabuse_2250630128370653,CarbonBot,Annotator3,0
convabuse_317698.0,E.L.I.Z.A.,Annotator3,0
convabuse_279026.0,E.L.I.Z.A.,Annotator3,0
convabuse_196934.0,E.L.I.Z.A.,Annotator3,0
convabuse_417007.0,E.L.I.Z.A.,Annotator3,0
convabuse_2507270989370561,CarbonBot,Annotator3,0
convabuse_2596595910426228,CarbonBot,Annotator3,0
convabuse_2527733473970553,CarbonBot,Annotator3,0
convabuse_327766.0,E.L.I.Z.A.,Annotator3,0
convabuse_528578.0,E.L.I.Z.A.,Annotator3,0
convabuse_336468.0,E.L.I.Z.A.,Annotator3,1
convabuse_486931.0,E.L.I.Z.A.,Annotator3,0
convabuse_3458917977489363,CarbonBot,Annotator3,0
convabuse_540626.0,E.L.I.Z.A.,Annotator3,0
convabuse_91617.0,E.L.I.Z.A.,Annotator3,1
convabuse_150723.0,E.L.I.Z.A.,Annotator3,1
convabuse_549195.0,E.L.I.Z.A.,Annotator3,0
convabuse_46174.0,E.L.I.Z.A.,Annotator3,2
convabuse_180978.0,E.L.I.Z.A.,Annotator3,1
convabuse_3599929203350556,CarbonBot,Annotator3,0
convabuse_288137.0,E.L.I.Z.A.,Annotator3,0
convabuse_99661.0,E.L.I.Z.A.,Annotator3,0
convabuse_19591.0,E.L.I.Z.A.,Annotator3,0
convabuse_413173.0,E.L.I.Z.A.,Annotator3,0
convabuse_3823794904358484,CarbonBot,Annotator3,0
convabuse_2211983018901413,CarbonBot,Annotator3,0
convabuse_427944.0,E.L.I.Z.A.,Annotator3,0
convabuse_420649.0,E.L.I.Z.A.,Annotator3,0
convabuse_22573.0,E.L.I.Z.A.,Annotator3,1
convabuse_18708.0,E.L.I.Z.A.,Annotator3,0
convabuse_187840.0,E.L.I.Z.A.,Annotator3,0
convabuse_442973.0,E.L.I.Z.A.,Annotator3,0
convabuse_363490.0,E.L.I.Z.A.,Annotator3,0
convabuse_2736046666448783,CarbonBot,Annotator3,0
convabuse_3524826494255403,CarbonBot,Annotator3,0
convabuse_250706.0,E.L.I.Z.A.,Annotator3,2
convabuse_303104.0,E.L.I.Z.A.,Annotator3,0
convabuse_2935883376431899,CarbonBot,Annotator3,0
convabuse_253113.0,E.L.I.Z.A.,Annotator3,1
convabuse_278891.0,E.L.I.Z.A.,Annotator3,0
convabuse_319076.0,E.L.I.Z.A.,Annotator3,0
convabuse_3429066810500885,CarbonBot,Annotator3,0
convabuse_244402.0,E.L.I.Z.A.,Annotator3,0
convabuse_547328.0,E.L.I.Z.A.,Annotator3,0
convabuse_261854.0,E.L.I.Z.A.,Annotator3,0
convabuse_205034.0,E.L.I.Z.A.,Annotator3,0
convabuse_315321.0,E.L.I.Z.A.,Annotator3,0
convabuse_307109.0,E.L.I.Z.A.,Annotator3,0
convabuse_494024.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.80652E+15,CarbonBot,Annotator3,0
convabuse_c8b884c1673a40099ce5ee37f5dcef85,CarbonBot,Annotator3,0
convabuse_478229.0,E.L.I.Z.A.,Annotator3,0
convabuse_245366.0,E.L.I.Z.A.,Annotator3,0
convabuse_460355.0,E.L.I.Z.A.,Annotator3,0
convabuse_243551.0,E.L.I.Z.A.,Annotator3,1
convabuse_69739.0,E.L.I.Z.A.,Annotator3,0
convabuse_457059.0,E.L.I.Z.A.,Annotator3,0
convabuse_192106.0,E.L.I.Z.A.,Annotator3,1
convabuse_121722.0,E.L.I.Z.A.,Annotator3,0
convabuse_463928.0,E.L.I.Z.A.,Annotator3,0
convabuse_3467720796575758,CarbonBot,Annotator3,0
convabuse_529396.0,E.L.I.Z.A.,Annotator3,0
convabuse_1219101b0711483b920ae032307712a7,CarbonBot,Annotator3,0
convabuse_539516.0,E.L.I.Z.A.,Annotator3,0
convabuse_324684.0,E.L.I.Z.A.,Annotator3,0
convabuse_268258.0,E.L.I.Z.A.,Annotator3,1
convabuse_2863109593800072,CarbonBot,Annotator3,0
convabuse_524154.0,E.L.I.Z.A.,Annotator3,0
convabuse_208840.0,E.L.I.Z.A.,Annotator3,0
convabuse_15565.0,E.L.I.Z.A.,Annotator3,0
convabuse_162728.0,E.L.I.Z.A.,Annotator3,0
convabuse_357184.0,E.L.I.Z.A.,Annotator3,0
convabuse_146532.0,E.L.I.Z.A.,Annotator3,2
convabuse_381109.0,E.L.I.Z.A.,Annotator3,2
convabuse_111126.0,E.L.I.Z.A.,Annotator3,0
convabuse_221207.0,E.L.I.Z.A.,Annotator3,0
convabuse_528874.0,E.L.I.Z.A.,Annotator3,2
convabuse_186519.0,E.L.I.Z.A.,Annotator3,0
convabuse_197518.0,E.L.I.Z.A.,Annotator3,0
convabuse_464335.0,E.L.I.Z.A.,Annotator3,0
convabuse_312680.0,E.L.I.Z.A.,Annotator3,0
convabuse_54859.0,E.L.I.Z.A.,Annotator3,0
convabuse_70911.0,E.L.I.Z.A.,Annotator3,0
convabuse_2533730506756603,CarbonBot,Annotator3,0
convabuse_226481.0,E.L.I.Z.A.,Annotator3,0
convabuse_250609.0,E.L.I.Z.A.,Annotator3,0
convabuse_475610.0,E.L.I.Z.A.,Annotator3,0
convabuse_238760.0,E.L.I.Z.A.,Annotator3,0
convabuse_481705.0,E.L.I.Z.A.,Annotator3,0
convabuse_265719.0,E.L.I.Z.A.,Annotator3,0
convabuse_488019.0,E.L.I.Z.A.,Annotator3,0
convabuse_546657.0,E.L.I.Z.A.,Annotator3,0
convabuse_83211.0,E.L.I.Z.A.,Annotator3,0
convabuse_398783.0,E.L.I.Z.A.,Annotator3,0
convabuse_376818.0,E.L.I.Z.A.,Annotator3,0
convabuse_521942.0,E.L.I.Z.A.,Annotator3,0
convabuse_2734947849948672,CarbonBot,Annotator3,0
convabuse_83466.0,E.L.I.Z.A.,Annotator3,0
convabuse_543361.0,E.L.I.Z.A.,Annotator3,0
convabuse_3.09356E+15,CarbonBot,Annotator3,0
convabuse_330822.0,E.L.I.Z.A.,Annotator3,0
convabuse_205758.0,E.L.I.Z.A.,Annotator3,0
convabuse_203841.0,E.L.I.Z.A.,Annotator3,0
convabuse_3325030597514101,CarbonBot,Annotator3,0
convabuse_80938.0,E.L.I.Z.A.,Annotator3,0
convabuse_423609.0,E.L.I.Z.A.,Annotator3,2
convabuse_240693.0,E.L.I.Z.A.,Annotator3,0
convabuse_208432.0,E.L.I.Z.A.,Annotator3,0
convabuse_60300.0,E.L.I.Z.A.,Annotator3,0
convabuse_468632.0,E.L.I.Z.A.,Annotator3,0
convabuse_2691742164246176,CarbonBot,Annotator3,1
convabuse_3b4a7e8ad8154882976b94d990543283,CarbonBot,Annotator3,0
convabuse_474013.0,E.L.I.Z.A.,Annotator3,0
convabuse_3383396201732507,CarbonBot,Annotator3,0
convabuse_2488991281209577,CarbonBot,Annotator3,0
convabuse_ac0d288727f943e396346de6b96e2e34,CarbonBot,Annotator3,0
convabuse_2790913951005081,CarbonBot,Annotator3,0
convabuse_3276608549081224,CarbonBot,Annotator3,0
convabuse_215839.0,E.L.I.Z.A.,Annotator3,0
convabuse_242690.0,E.L.I.Z.A.,Annotator3,0
convabuse_201419.0,E.L.I.Z.A.,Annotator3,0
convabuse_173762.0,E.L.I.Z.A.,Annotator3,0
convabuse_439416.0,E.L.I.Z.A.,Annotator3,0
convabuse_2457159737744584,CarbonBot,Annotator3,0
convabuse_201906.0,E.L.I.Z.A.,Annotator3,0
convabuse_532067.0,E.L.I.Z.A.,Annotator3,0
convabuse_208603.0,E.L.I.Z.A.,Annotator3,2
convabuse_2647446872005932,CarbonBot,Annotator3,0
convabuse_489150.0,E.L.I.Z.A.,Annotator3,0
convabuse_2730682970360151,CarbonBot,Annotator3,0
convabuse_311719.0,E.L.I.Z.A.,Annotator3,0
convabuse_486414.0,E.L.I.Z.A.,Annotator3,0
convabuse_176054.0,E.L.I.Z.A.,Annotator3,0
convabuse_320069.0,E.L.I.Z.A.,Annotator3,0
convabuse_387336.0,E.L.I.Z.A.,Annotator3,0
convabuse_95064.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.95648E+15,CarbonBot,Annotator3,0
convabuse_243245.0,E.L.I.Z.A.,Annotator3,0
convabuse_427941.0,E.L.I.Z.A.,Annotator3,0
convabuse_363912.0,E.L.I.Z.A.,Annotator3,0
convabuse_78025.0,E.L.I.Z.A.,Annotator3,0
convabuse_84175.0,E.L.I.Z.A.,Annotator3,1
convabuse_2688883131150618,CarbonBot,Annotator3,0
convabuse_312610.0,E.L.I.Z.A.,Annotator3,2
convabuse_198333.0,E.L.I.Z.A.,Annotator3,0
convabuse_305340.0,E.L.I.Z.A.,Annotator3,0
convabuse_2912437458868007,CarbonBot,Annotator3,0
convabuse_116525.0,E.L.I.Z.A.,Annotator3,2
convabuse_240223.0,E.L.I.Z.A.,Annotator3,0
convabuse_198552.0,E.L.I.Z.A.,Annotator3,2
convabuse_2614098785326147,CarbonBot,Annotator3,0
convabuse_45091.0,E.L.I.Z.A.,Annotator3,0
convabuse_369300.0,E.L.I.Z.A.,Annotator3,2
convabuse_460722.0,E.L.I.Z.A.,Annotator3,0
convabuse_430729.0,E.L.I.Z.A.,Annotator3,0
convabuse_306244.0,E.L.I.Z.A.,Annotator3,0
convabuse_2800401963340464,CarbonBot,Annotator3,0
convabuse_174737.0,E.L.I.Z.A.,Annotator3,0
convabuse_288293.0,E.L.I.Z.A.,Annotator3,0
convabuse_396113.0,E.L.I.Z.A.,Annotator3,1
convabuse_49195.0,E.L.I.Z.A.,Annotator3,2
convabuse_3662494040490484,CarbonBot,Annotator3,0
convabuse_243850.0,E.L.I.Z.A.,Annotator3,0
convabuse_144939.0,E.L.I.Z.A.,Annotator3,0
convabuse_64187.0,E.L.I.Z.A.,Annotator3,0
convabuse_432582.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.79728E+15,CarbonBot,Annotator3,0
convabuse_431576.0,E.L.I.Z.A.,Annotator3,0
convabuse_62442.0,E.L.I.Z.A.,Annotator3,0
convabuse_39715.0,E.L.I.Z.A.,Annotator3,0
convabuse_72587.0,E.L.I.Z.A.,Annotator3,0
convabuse_226464.0,E.L.I.Z.A.,Annotator3,0
convabuse_474417.0,E.L.I.Z.A.,Annotator3,0
convabuse_208020.0,E.L.I.Z.A.,Annotator3,0
convabuse_189683.0,E.L.I.Z.A.,Annotator3,0
convabuse_2752200091526159,CarbonBot,Annotator3,0
convabuse_194578.0,E.L.I.Z.A.,Annotator3,1
convabuse_2.62483E+15,CarbonBot,Annotator3,0
convabuse_205685.0,E.L.I.Z.A.,Annotator3,0
convabuse_355467.0,E.L.I.Z.A.,Annotator3,0
convabuse_506856.0,E.L.I.Z.A.,Annotator3,0
convabuse_305875.0,E.L.I.Z.A.,Annotator3,0
convabuse_373153.0,E.L.I.Z.A.,Annotator3,0
convabuse_63899.0,E.L.I.Z.A.,Annotator3,0
convabuse_2880191478699343,CarbonBot,Annotator3,0
convabuse_117984.0,E.L.I.Z.A.,Annotator3,0
convabuse_227581.0,E.L.I.Z.A.,Annotator3,0
convabuse_95497.0,E.L.I.Z.A.,Annotator3,0
convabuse_457628.0,E.L.I.Z.A.,Annotator3,0
convabuse_359024.0,E.L.I.Z.A.,Annotator3,0
convabuse_3dfe17f8240b48859ff183a6cd7a20de,CarbonBot,Annotator3,0
convabuse_528300.0,E.L.I.Z.A.,Annotator3,0
convabuse_515586.0,E.L.I.Z.A.,Annotator3,0
convabuse_484190.0,E.L.I.Z.A.,Annotator3,0
convabuse_346344.0,E.L.I.Z.A.,Annotator3,0
convabuse_2799412013453362,CarbonBot,Annotator3,0
convabuse_316699.0,E.L.I.Z.A.,Annotator3,0
convabuse_335352.0,E.L.I.Z.A.,Annotator3,0
convabuse_3311212229002076,CarbonBot,Annotator3,0
convabuse_3240595375953994,CarbonBot,Annotator3,0
convabuse_2709082922483259,CarbonBot,Annotator3,0
convabuse_521999.0,E.L.I.Z.A.,Annotator3,0
convabuse_381862.0,E.L.I.Z.A.,Annotator3,0
convabuse_114009.0,E.L.I.Z.A.,Annotator3,0
convabuse_66470.0,E.L.I.Z.A.,Annotator3,1
convabuse_486537.0,E.L.I.Z.A.,Annotator3,2
convabuse_535967.0,E.L.I.Z.A.,Annotator3,0
convabuse_168518.0,E.L.I.Z.A.,Annotator3,0
convabuse_2.88816E+15,CarbonBot,Annotator3,0
convabuse_518632.0,E.L.I.Z.A.,Annotator3,0
convabuse_2911633318900462,CarbonBot,Annotator3,0
convabuse_48660.0,E.L.I.Z.A.,Annotator3,0
convabuse_281884.0,E.L.I.Z.A.,Annotator3,0
convabuse_247883.0,E.L.I.Z.A.,Annotator3,0
convabuse_2807700942632377,CarbonBot,Annotator3,0
convabuse_433130.0,E.L.I.Z.A.,Annotator3,0
convabuse_243731.0,E.L.I.Z.A.,Annotator3,0
convabuse_451058.0,E.L.I.Z.A.,Annotator3,0
convabuse_112364.0,E.L.I.Z.A.,Annotator3,0
convabuse_93347.0,E.L.I.Z.A.,Annotator3,0
convabuse_261419.0,E.L.I.Z.A.,Annotator3,0
convabuse_545279.0,E.L.I.Z.A.,Annotator3,0
convabuse_118456.0,E.L.I.Z.A.,Annotator3,0
convabuse_250849.0,E.L.I.Z.A.,Annotator3,0
convabuse_213039.0,E.L.I.Z.A.,Annotator3,0
convabuse_56136.0,E.L.I.Z.A.,Annotator3,0
convabuse_3367506113370684,CarbonBot,Annotator3,0
convabuse_121357.0,E.L.I.Z.A.,Annotator3,1
convabuse_200221.0,E.L.I.Z.A.,Annotator3,2
convabuse_282320.0,E.L.I.Z.A.,Annotator3,0
convabuse_464895.0,E.L.I.Z.A.,Annotator3,2
convabuse_430928.0,E.L.I.Z.A.,Annotator3,0
convabuse_3355521251180709,CarbonBot,Annotator3,0
convabuse_153687.0,E.L.I.Z.A.,Annotator3,0
convabuse_27466.0,E.L.I.Z.A.,Annotator3,0
convabuse_83713.0,E.L.I.Z.A.,Annotator3,0
convabuse_273875.0,E.L.I.Z.A.,Annotator3,0
convabuse_82795.0,E.L.I.Z.A.,Annotator3,0
convabuse_246877.0,E.L.I.Z.A.,Annotator3,0
convabuse_149148.0,E.L.I.Z.A.,Annotator3,0
convabuse_536252.0,E.L.I.Z.A.,Annotator3,0
convabuse_95948.0,E.L.I.Z.A.,Annotator3,0
convabuse_345619.0,E.L.I.Z.A.,Annotator3,0
convabuse_215631.0,E.L.I.Z.A.,Annotator3,0
convabuse_2201714169930458,CarbonBot,Annotator3,0
convabuse_68672.0,E.L.I.Z.A.,Annotator3,0
convabuse_3400070046732777,CarbonBot,Annotator3,0
convabuse_253221.0,E.L.I.Z.A.,Annotator3,0
convabuse_195473.0,E.L.I.Z.A.,Annotator3,0
convabuse_2622599767830001,CarbonBot,Annotator3,0
convabuse_522922.0,E.L.I.Z.A.,Annotator3,0
convabuse_465196.0,E.L.I.Z.A.,Annotator3,0
convabuse_362706.0,E.L.I.Z.A.,Annotator3,0
convabuse_546926.0,E.L.I.Z.A.,Annotator3,0
convabuse_171012.0,E.L.I.Z.A.,Annotator3,0
convabuse_298379.0,E.L.I.Z.A.,Annotator3,2
convabuse_2.85766E+15,CarbonBot,Annotator3,0
convabuse_487062.0,E.L.I.Z.A.,Annotator3,2
convabuse_356572.0,E.L.I.Z.A.,Annotator3,0
convabuse_304314.0,E.L.I.Z.A.,Annotator3,0
convabuse_389551.0,E.L.I.Z.A.,Annotator3,1
convabuse_321573.0,E.L.I.Z.A.,Annotator3,0
convabuse_434145.0,E.L.I.Z.A.,Annotator3,0
convabuse_534096.0,E.L.I.Z.A.,Annotator3,0
convabuse_305861.0,E.L.I.Z.A.,Annotator3,1
convabuse_546355.0,E.L.I.Z.A.,Annotator3,0
convabuse_387737.0,E.L.I.Z.A.,Annotator3,0
convabuse_185953.0,E.L.I.Z.A.,Annotator3,0
convabuse_343261.0,E.L.I.Z.A.,Annotator3,2
convabuse_451180.0,E.L.I.Z.A.,Annotator3,0
convabuse_470487.0,E.L.I.Z.A.,Annotator3,0
convabuse_2650131545045554,CarbonBot,Annotator3,0
convabuse_374363.0,E.L.I.Z.A.,Annotator3,0
convabuse_531117.0,E.L.I.Z.A.,Annotator3,0
convabuse_3957279304290443,CarbonBot,Annotator3,0
convabuse_101441.0,E.L.I.Z.A.,Annotator3,0
convabuse_367348.0,E.L.I.Z.A.,Annotator3,0
convabuse_464524.0,E.L.I.Z.A.,Annotator3,0
convabuse_473561.0,E.L.I.Z.A.,Annotator3,0
convabuse_456510.0,E.L.I.Z.A.,Annotator3,0
convabuse_cc386a0900dc4096a45283991b0a57b6,CarbonBot,Annotator3,0
convabuse_451370.0,E.L.I.Z.A.,Annotator3,0
convabuse_509640.0,E.L.I.Z.A.,Annotator3,0
convabuse_174122.0,E.L.I.Z.A.,Annotator3,0
