config,repetition,method,mse,kendall_tau,ranking_accuracy,adversarial_fraction
adv_20,52,pec,0.002770943623600341,0.9999999999999999,1.0,0.2
adv_20,53,mv,0.004445166666666665,0.9999999999999999,1.0,0.2
adv_20,53,ds,0.001940666666666665,0.9999999999999999,1.0,0.2
adv_20,53,pec,0.0026583308187492654,0.9999999999999999,1.0,0.2
adv_20,54,mv,0.003775833333333333,0.9999999999999999,1.0,0.2
adv_20,54,ds,0.0011383333333333339,0.9999999999999999,1.0,0.2
adv_20,54,pec,0.002608142547041692,0.9999999999999999,1.0,0.2
adv_20,55,mv,0.003904166666666667,0.9999999999999999,1.0,0.2
adv_20,55,ds,0.002176666666666665,0.9999999999999999,1.0,0.2
adv_20,55,pec,0.004114473134477444,0.9999999999999999,1.0,0.2
adv_20,56,mv,0.003395166666666669,0.9999999999999999,1.0,0.2
adv_20,56,ds,0.001302666666666668,0.9999999999999999,1.0,0.2
adv_20,56,pec,0.0021718976910004447,0.9999999999999999,1.0,0.2
adv_20,57,mv,0.0043438333333333376,0.9999999999999999,1.0,0.2
adv_20,57,ds,0.0014306666666666671,0.9999999999999999,1.0,0.2
adv_20,57,pec,0.0029207639235593053,0.9999999999999999,1.0,0.2
adv_20,58,mv,0.005142333333333333,0.9999999999999999,1.0,0.2
adv_20,58,ds,0.0025526666666666666,0.9999999999999999,1.0,0.2
adv_20,58,pec,0.0043051197557938395,0.9999999999999999,1.0,0.2
adv_20,59,mv,0.0038146666666666676,0.9999999999999999,1.0,0.2
adv_20,59,ds,0.0022438333333333325,0.9999999999999999,1.0,0.2
adv_20,59,pec,0.003525658844073925,0.9999999999999999,1.0,0.2
adv_20,60,mv,0.0031929999999999992,0.9999999999999999,1.0,0.2
adv_20,60,ds,0.0008850000000000004,0.9999999999999999,1.0,0.2
adv_20,60,pec,0.0016307551609724585,0.9999999999999999,1.0,0.2
adv_20,61,mv,0.004670666666666664,0.9999999999999999,1.0,0.2
adv_20,61,ds,0.001980500000000002,0.8666666666666666,0.9333333333333333,0.2
adv_20,61,pec,0.003207221811363473,0.8666666666666666,0.9333333333333333,0.2
adv_20,62,mv,0.004445166666666673,0.9999999999999999,1.0,0.2
adv_20,62,ds,0.002303833333333336,0.9999999999999999,1.0,0.2
adv_20,62,pec,0.0030998304267355844,0.9999999999999999,1.0,0.2
adv_20,63,mv,0.0032978333333333327,0.9999999999999999,1.0,0.2
adv_20,63,ds,0.0023929999999999984,0.9999999999999999,1.0,0.2
adv_20,63,pec,0.0028541316581530015,0.9999999999999999,1.0,0.2
adv_20,64,mv,0.004199833333333332,0.9999999999999999,1.0,0.2
adv_20,64,ds,0.0021578333333333315,0.9999999999999999,1.0,0.2
adv_20,64,pec,0.0031352058069615894,0.9999999999999999,1.0,0.2
adv_20,65,mv,0.004294833333333332,0.9999999999999999,1.0,0.2
adv_20,65,ds,0.0025544999999999986,0.9999999999999999,1.0,0.2
adv_20,65,pec,0.00384266519522874,0.9999999999999999,1.0,0.2
adv_20,66,mv,0.003448666666666667,0.9999999999999999,1.0,0.2
adv_20,66,ds,0.001485333333333334,0.9999999999999999,1.0,0.2
adv_20,66,pec,0.002074949967708723,0.9999999999999999,1.0,0.2
adv_20,67,mv,0.00387366666666667,0.9999999999999999,1.0,0.2
adv_20,67,ds,0.0021358333333333333,0.9999999999999999,1.0,0.2
adv_20,67,pec,0.003557068997597855,0.9999999999999999,1.0,0.2
adv_20,68,mv,0.004469000000000001,0.9999999999999999,1.0,0.2
adv_20,68,ds,0.0031893333333333357,0.9999999999999999,1.0,0.2
adv_20,68,pec,0.004288313720005012,0.9999999999999999,1.0,0.2
adv_20,69,mv,0.0052885000000000015,0.9999999999999999,1.0,0.2
adv_20,69,ds,0.002082000000000001,0.9999999999999999,1.0,0.2
adv_20,69,pec,0.003107587719928452,0.9999999999999999,1.0,0.2
adv_20,70,mv,0.004427,0.9999999999999999,1.0,0.2
adv_20,70,ds,0.003043166666666665,0.9999999999999999,1.0,0.2
adv_20,70,pec,0.004821202485305846,0.9999999999999999,1.0,0.2
adv_20,71,mv,0.005395500000000002,0.9999999999999999,1.0,0.2
adv_20,71,ds,0.002523166666666668,0.9999999999999999,1.0,0.2
adv_20,71,pec,0.003729510694038819,0.9999999999999999,1.0,0.2
adv_20,72,mv,0.0042699999999999995,0.9999999999999999,1.0,0.2
adv_20,72,ds,0.001401666666666668,0.9999999999999999,1.0,0.2
adv_20,72,pec,0.0021511065873141082,0.9999999999999999,1.0,0.2
adv_20,73,mv,0.003405999999999999,0.9999999999999999,1.0,0.2
adv_20,73,ds,0.0018088333333333344,0.9999999999999999,1.0,0.2
adv_20,73,pec,0.002743613385295975,0.9999999999999999,1.0,0.2
adv_20,74,mv,0.0032479999999999987,0.9999999999999999,1.0,0.2
adv_20,74,ds,0.001491166666666665,0.9999999999999999,1.0,0.2
adv_20,74,pec,0.0027057423433163043,0.9999999999999999,1.0,0.2
adv_20,75,mv,0.004107166666666665,0.9999999999999999,1.0,0.2
adv_20,75,ds,0.002327333333333334,0.9999999999999999,1.0,0.2
adv_20,75,pec,0.003822874045673254,0.9999999999999999,1.0,0.2
adv_20,76,mv,0.004713000000000002,0.9999999999999999,1.0,0.2
adv_20,76,ds,0.0015541666666666675,0.9999999999999999,1.0,0.2
adv_20,76,pec,0.0028565324992176704,0.9999999999999999,1.0,0.2
adv_20,77,mv,0.005255333333333334,0.9999999999999999,1.0,0.2
adv_20,77,ds,0.0016704999999999977,0.9999999999999999,1.0,0.2
adv_20,77,pec,0.003314866115414101,0.9999999999999999,1.0,0.2
adv_20,78,mv,0.004065833333333334,0.9999999999999999,1.0,0.2
adv_20,78,ds,0.002753666666666666,0.9999999999999999,1.0,0.2
adv_20,78,pec,0.00379704967309936,0.9999999999999999,1.0,0.2
adv_20,79,mv,0.005584166666666665,0.9999999999999999,1.0,0.2
adv_20,79,ds,0.001392499999999998,0.9999999999999999,1.0,0.2
adv_20,79,pec,0.0029287259167425045,0.9999999999999999,1.0,0.2
adv_20,80,mv,0.0036306666666666696,0.9999999999999999,1.0,0.2
adv_20,80,ds,0.0022846666666666675,0.9999999999999999,1.0,0.2
adv_20,80,pec,0.0038011316447990723,0.9999999999999999,1.0,0.2
adv_20,81,mv,0.004687833333333333,0.9999999999999999,1.0,0.2
adv_20,81,ds,0.0025583333333333326,0.9999999999999999,1.0,0.2
adv_20,81,pec,0.003495577673694896,0.9999999999999999,1.0,0.2
adv_20,82,mv,0.0043634999999999985,0.8666666666666666,0.9333333333333333,0.2
adv_20,82,ds,0.0017083333333333325,0.9999999999999999,1.0,0.2
adv_20,82,pec,0.003169843803200125,0.9999999999999999,1.0,0.2
adv_20,83,mv,0.003929833333333336,0.9999999999999999,1.0,0.2
adv_20,83,ds,0.0012963333333333338,0.9999999999999999,1.0,0.2
adv_20,83,pec,0.0022055623567900098,0.9999999999999999,1.0,0.2
adv_20,84,mv,0.004162666666666669,0.9999999999999999,1.0,0.2
adv_20,84,ds,0.0025359999999999996,0.9999999999999999,1.0,0.2
adv_20,84,pec,0.003761768801038599,0.9999999999999999,1.0,0.2
adv_20,85,mv,0.004391166666666667,0.9999999999999999,1.0,0.2
adv_20,85,ds,0.0014474999999999998,0.9999999999999999,1.0,0.2
adv_20,85,pec,0.0024634528015073415,0.9999999999999999,1.0,0.2
adv_20,86,mv,0.005639999999999999,0.9999999999999999,1.0,0.2
adv_20,86,ds,0.002818333333333332,0.8666666666666666,0.9333333333333333,0.2
adv_20,86,pec,0.003615620915341349,0.8666666666666666,0.9333333333333333,0.2
adv_20,87,mv,0.003680666666666667,0.9999999999999999,1.0,0.2
adv_20,87,ds,0.0014071666666666649,0.9999999999999999,1.0,0.2
adv_20,87,pec,0.0025772104572733922,0.9999999999999999,1.0,0.2
adv_20,88,mv,0.0037026666666666666,0.9999999999999999,1.0,0.2
adv_20,88,ds,0.001099166666666666,0.9999999999999999,1.0,0.2
adv_20,88,pec,0.002111582306728721,0.9999999999999999,1.0,0.2
adv_20,89,mv,0.004792833333333332,0.9999999999999999,1.0,0.2
adv_20,89,ds,0.003591333333333334,0.9999999999999999,1.0,0.2
adv_20,89,pec,0.004064992832184377,0.9999999999999999,1.0,0.2
adv_20,90,mv,0.004410833333333337,0.9999999999999999,1.0,0.2
adv_20,90,ds,0.0018315000000000026,0.9999999999999999,1.0,0.2
adv_20,90,pec,0.0029377797042922996,0.9999999999999999,1.0,0.2
adv_20,91,mv,0.002904333333333333,0.9999999999999999,1.0,0.2
adv_20,91,ds,0.002099999999999999,0.8666666666666666,0.9333333333333333,0.2
adv_20,91,pec,0.003296776340152898,0.9999999999999999,1.0,0.2
adv_20,92,mv,0.004073666666666666,0.9999999999999999,1.0,0.2
adv_20,92,ds,0.0019564999999999977,0.9999999999999999,1.0,0.2
adv_20,92,pec,0.003356655373709641,0.9999999999999999,1.0,0.2
adv_20,93,mv,0.004543333333333334,0.9999999999999999,1.0,0.2
adv_20,93,ds,0.002216333333333335,0.9999999999999999,1.0,0.2
adv_20,93,pec,0.003347925359152364,0.9999999999999999,1.0,0.2
adv_20,94,mv,0.004735666666666668,0.9999999999999999,1.0,0.2
adv_20,94,ds,0.0018974999999999988,0.9999999999999999,1.0,0.2
adv_20,94,pec,0.0031295497777233494,0.9999999999999999,1.0,0.2
adv_20,95,mv,0.00399316666666667,0.9999999999999999,1.0,0.2
adv_20,95,ds,0.001305833333333334,0.9999999999999999,1.0,0.2
adv_20,95,pec,0.0023712058719377754,0.9999999999999999,1.0,0.2
adv_20,96,mv,0.0053261666666666665,0.9999999999999999,1.0,0.2
adv_20,96,ds,0.0027061666666666657,0.9999999999999999,1.0,0.2
adv_20,96,pec,0.003867852308394005,0.9999999999999999,1.0,0.2
adv_20,97,mv,0.0043104999999999975,0.9999999999999999,1.0,0.2
adv_20,97,ds,0.0026963333333333314,0.9999999999999999,1.0,0.2
adv_20,97,pec,0.00426460526593644,0.9999999999999999,1.0,0.2
adv_20,98,mv,0.0052993333333333364,0.9999999999999999,1.0,0.2
adv_20,98,ds,0.0025985000000000005,0.9999999999999999,1.0,0.2
adv_20,98,pec,0.003996674782800398,0.9999999999999999,1.0,0.2
adv_20,99,mv,0.005282666666666668,0.9999999999999999,1.0,0.2
adv_20,99,ds,0.0025803333333333342,0.9999999999999999,1.0,0.2
adv_20,99,pec,0.004036961616625534,0.9999999999999999,1.0,0.2
adv_30,0,mv,0.006963333333333331,0.9999999999999999,1.0,0.3
adv_30,0,ds,0.0030944999999999996,0.9999999999999999,1.0,0.3
adv_30,0,pec,0.004840234549460653,0.9999999999999999,1.0,0.3
adv_30,1,mv,0.008900666666666666,0.9999999999999999,1.0,0.3
adv_30,1,ds,0.004073166666666664,0.9999999999999999,1.0,0.3
adv_30,1,pec,0.005793330575955369,0.9999999999999999,1.0,0.3
adv_30,2,mv,0.005500833333333334,0.9999999999999999,1.0,0.3
adv_30,2,ds,0.001967833333333334,0.9999999999999999,1.0,0.3
adv_30,2,pec,0.0033672010622022084,0.9999999999999999,1.0,0.3
adv_30,3,mv,0.006628333333333333,0.9999999999999999,1.0,0.3
adv_30,3,ds,0.003615166666666667,0.9999999999999999,1.0,0.3
adv_30,3,pec,0.004663820622608657,0.9999999999999999,1.0,0.3
adv_30,4,mv,0.007382499999999998,0.9999999999999999,1.0,0.3
adv_30,4,ds,0.0030736666666666655,0.9999999999999999,1.0,0.3
adv_30,4,pec,0.005120416005556186,0.9999999999999999,1.0,0.3
adv_30,5,mv,0.005695833333333335,0.9999999999999999,1.0,0.3
adv_30,5,ds,0.002634999999999999,0.9999999999999999,1.0,0.3
adv_30,5,pec,0.0042844815177309845,0.9999999999999999,1.0,0.3
adv_30,6,mv,0.004094166666666667,0.8666666666666666,0.9333333333333333,0.3
adv_30,6,ds,0.0027974999999999983,0.9660917830792959,0.9666666666666667,0.3
adv_30,6,pec,0.00436783097827405,0.9999999999999999,1.0,0.3
adv_30,7,mv,0.003736666666666667,0.9999999999999999,1.0,0.3
adv_30,7,ds,0.0018883333333333345,0.9999999999999999,1.0,0.3
adv_30,7,pec,0.0030799942053831367,0.9999999999999999,1.0,0.3
adv_30,8,mv,0.005069999999999999,0.9999999999999999,1.0,0.3
adv_30,8,ds,0.0016338333333333341,0.9999999999999999,1.0,0.3
adv_30,8,pec,0.0031966487554000705,0.9999999999999999,1.0,0.3
adv_30,9,mv,0.005465833333333334,0.8666666666666666,0.9333333333333333,0.3
adv_30,9,ds,0.0022915,0.8666666666666666,0.9333333333333333,0.3
adv_30,9,pec,0.003758973474965539,0.9999999999999999,1.0,0.3
adv_30,10,mv,0.006848833333333329,0.9999999999999999,1.0,0.3
adv_30,10,ds,0.004186,0.9999999999999999,1.0,0.3
adv_30,10,pec,0.005326219081921283,0.9999999999999999,1.0,0.3
adv_30,11,mv,0.007901333333333328,0.9999999999999999,1.0,0.3
adv_30,11,ds,0.003291166666666664,0.9999999999999999,1.0,0.3
adv_30,11,pec,0.004395859280642165,0.9999999999999999,1.0,0.3
adv_30,12,mv,0.0066065,0.8666666666666666,0.9333333333333333,0.3
adv_30,12,ds,0.002604,0.9999999999999999,1.0,0.3
adv_30,12,pec,0.004311276984731902,0.9999999999999999,1.0,0.3
adv_30,13,mv,0.007332666666666668,0.9999999999999999,1.0,0.3
adv_30,13,ds,0.002675833333333332,0.9999999999999999,1.0,0.3
adv_30,13,pec,0.004293550567272922,0.9999999999999999,1.0,0.3
adv_30,14,mv,0.00637633333333333,0.9999999999999999,1.0,0.3
adv_30,14,ds,0.0022875000000000005,0.9999999999999999,1.0,0.3
adv_30,14,pec,0.004189007248471433,0.9999999999999999,1.0,0.3
adv_30,15,mv,0.006611666666666668,0.9999999999999999,1.0,0.3
adv_30,15,ds,0.0023623333333333356,0.9999999999999999,1.0,0.3
adv_30,15,pec,0.004378846314116454,0.9999999999999999,1.0,0.3
adv_30,16,mv,0.006797666666666663,0.9999999999999999,1.0,0.3
adv_30,16,ds,0.002060999999999999,0.9999999999999999,1.0,0.3
adv_30,16,pec,0.004146103921769751,0.9999999999999999,1.0,0.3
adv_30,17,mv,0.006920000000000002,0.9999999999999999,1.0,0.3
adv_30,17,ds,0.0026136666666666656,0.9999999999999999,1.0,0.3
adv_30,17,pec,0.00426621012338902,0.9999999999999999,1.0,0.3
adv_30,18,mv,0.005213666666666668,0.8666666666666666,0.9333333333333333,0.3
adv_30,18,ds,0.0026104999999999995,0.9999999999999999,1.0,0.3
adv_30,18,pec,0.003129796870349897,0.9999999999999999,1.0,0.3
adv_30,19,mv,0.006576666666666664,0.9999999999999999,1.0,0.3
adv_30,19,ds,0.0024291666666666637,0.9999999999999999,1.0,0.3
adv_30,19,pec,0.004532834408716285,0.9999999999999999,1.0,0.3
adv_30,20,mv,0.006308999999999996,0.9999999999999999,1.0,0.3
adv_30,20,ds,0.0017184999999999998,0.9999999999999999,1.0,0.3
adv_30,20,pec,0.0030178706648741477,0.9999999999999999,1.0,0.3
adv_30,21,mv,0.005343333333333332,0.8666666666666666,0.9333333333333333,0.3
adv_30,21,ds,0.0014665000000000001,0.9999999999999999,1.0,0.3
adv_30,21,pec,0.0028172858587430165,0.9999999999999999,1.0,0.3
adv_30,22,mv,0.006071833333333332,0.9999999999999999,1.0,0.3
adv_30,22,ds,0.0018135000000000002,0.9999999999999999,1.0,0.3
adv_30,22,pec,0.0032739932144001025,0.9999999999999999,1.0,0.3
adv_30,23,mv,0.0057755,0.9999999999999999,1.0,0.3
adv_30,23,ds,0.0016510000000000006,0.9999999999999999,1.0,0.3
adv_30,23,pec,0.003401632615368248,0.9999999999999999,1.0,0.3
adv_30,24,mv,0.006071999999999995,0.9999999999999999,1.0,0.3
adv_30,24,ds,0.003438166666666668,0.9999999999999999,1.0,0.3
adv_30,24,pec,0.004943728033126955,0.9999999999999999,1.0,0.3
adv_30,25,mv,0.007944500000000002,0.9999999999999999,1.0,0.3
adv_30,25,ds,0.0026474999999999984,0.8666666666666666,0.9333333333333333,0.3
adv_30,25,pec,0.00445685638917745,0.9999999999999999,1.0,0.3
adv_30,26,mv,0.0062320000000000006,0.9999999999999999,1.0,0.3
adv_30,26,ds,0.002412000000000001,0.9999999999999999,1.0,0.3
adv_30,26,pec,0.0042843243344369815,0.9999999999999999,1.0,0.3
adv_30,27,mv,0.006375333333333337,0.9999999999999999,1.0,0.3
adv_30,27,ds,0.0035130000000000005,0.9999999999999999,1.0,0.3
adv_30,27,pec,0.004251752846239914,0.9999999999999999,1.0,0.3
adv_30,28,mv,0.0064173333333333304,0.9999999999999999,1.0,0.3
adv_30,28,ds,0.002298666666666664,0.9999999999999999,1.0,0.3
adv_30,28,pec,0.0036628797883620843,0.9999999999999999,1.0,0.3
adv_30,29,mv,0.005203666666666664,0.8666666666666666,0.9333333333333333,0.3
adv_30,29,ds,0.0020470000000000006,0.9999999999999999,1.0,0.3
adv_30,29,pec,0.0037959374360928295,0.9999999999999999,1.0,0.3
adv_30,30,mv,0.009121833333333334,0.8666666666666666,0.9333333333333333,0.3
adv_30,30,ds,0.0033196666666666687,0.8666666666666666,0.9333333333333333,0.3
adv_30,30,pec,0.005283897248049638,0.8666666666666666,0.9333333333333333,0.3
adv_30,31,mv,0.0077050000000000035,0.9999999999999999,1.0,0.3
adv_30,31,ds,0.00281,0.9999999999999999,1.0,0.3
adv_30,31,pec,0.003942255388909501,0.9999999999999999,1.0,0.3
adv_30,32,mv,0.006190166666666668,0.9999999999999999,1.0,0.3
adv_30,32,ds,0.003761000000000001,0.9999999999999999,1.0,0.3
adv_30,32,pec,0.00481752094737246,0.9999999999999999,1.0,0.3
adv_30,33,mv,0.006160666666666666,0.9999999999999999,1.0,0.3
adv_30,33,ds,0.0028126666666666634,0.9999999999999999,1.0,0.3
adv_30,33,pec,0.0045441272675637535,0.9999999999999999,1.0,0.3
adv_30,34,mv,0.0065446666666666665,0.9999999999999999,1.0,0.3
adv_30,34,ds,0.0026551666666666638,0.9999999999999999,1.0,0.3
adv_30,34,pec,0.004459566034456199,0.9999999999999999,1.0,0.3
adv_30,35,mv,0.005410166666666667,0.8666666666666666,0.9333333333333333,0.3
adv_30,35,ds,0.003426333333333335,0.9999999999999999,1.0,0.3
adv_30,35,pec,0.0037720129411193937,0.9999999999999999,1.0,0.3
adv_30,36,mv,0.007098166666666667,0.9999999999999999,1.0,0.3
adv_30,36,ds,0.0019988333333333355,0.9999999999999999,1.0,0.3
adv_30,36,pec,0.004012819227470302,0.9999999999999999,1.0,0.3
adv_30,37,mv,0.0057736666666666665,0.9999999999999999,1.0,0.3
adv_30,37,ds,0.0023179999999999993,0.9999999999999999,1.0,0.3
adv_30,37,pec,0.004088858676083861,0.9999999999999999,1.0,0.3
adv_30,38,mv,0.006470833333333333,0.9999999999999999,1.0,0.3
adv_30,38,ds,0.001621333333333334,0.9999999999999999,1.0,0.3
adv_30,38,pec,0.003079367883610686,0.9999999999999999,1.0,0.3
adv_30,39,mv,0.00548733333333333,0.9999999999999999,1.0,0.3
adv_30,39,ds,0.0018086666666666668,0.9999999999999999,1.0,0.3
adv_30,39,pec,0.003400558999402908,0.9999999999999999,1.0,0.3
adv_30,40,mv,0.006038500000000003,0.9999999999999999,1.0,0.3
adv_30,40,ds,0.0016660000000000008,0.9999999999999999,1.0,0.3
adv_30,40,pec,0.0026677971465933546,0.9999999999999999,1.0,0.3
adv_30,41,mv,0.007083499999999997,0.9999999999999999,1.0,0.3
adv_30,41,ds,0.003475666666666669,0.9999999999999999,1.0,0.3
adv_30,41,pec,0.005151225872380801,0.9999999999999999,1.0,0.3
adv_30,42,mv,0.006143333333333335,0.9999999999999999,1.0,0.3
adv_30,42,ds,0.0030843333333333317,0.9999999999999999,1.0,0.3
adv_30,42,pec,0.0049122057981418905,0.9999999999999999,1.0,0.3
adv_30,43,mv,0.00602,0.9999999999999999,1.0,0.3
adv_30,43,ds,0.0016913333333333335,0.9999999999999999,1.0,0.3
adv_30,43,pec,0.002966151356929543,0.9999999999999999,1.0,0.3
adv_30,44,mv,0.004869666666666669,0.9999999999999999,1.0,0.3
adv_30,44,ds,0.0018613333333333355,0.9999999999999999,1.0,0.3
adv_30,44,pec,0.0030599827441206225,0.9999999999999999,1.0,0.3
adv_30,45,mv,0.004874833333333334,0.9999999999999999,1.0,0.3
adv_30,45,ds,0.0011398333333333345,0.9999999999999999,1.0,0.3
adv_30,45,pec,0.002440238442007192,0.9999999999999999,1.0,0.3
adv_30,46,mv,0.006030333333333332,0.9999999999999999,1.0,0.3
adv_30,46,ds,0.0018378333333333343,0.9999999999999999,1.0,0.3
adv_30,46,pec,0.003016548855052074,0.9999999999999999,1.0,0.3
adv_30,47,mv,0.0066241666666666645,0.8666666666666666,0.9333333333333333,0.3
adv_30,47,ds,0.0027476666666666643,0.9999999999999999,1.0,0.3
adv_30,47,pec,0.004183188517518525,0.9999999999999999,1.0,0.3
adv_30,48,mv,0.006498666666666662,0.9999999999999999,1.0,0.3
adv_30,48,ds,0.0026503333333333327,0.9999999999999999,1.0,0.3
adv_30,48,pec,0.003806027706750531,0.9999999999999999,1.0,0.3
adv_30,49,mv,0.006683333333333333,0.9999999999999999,1.0,0.3
adv_30,49,ds,0.002393,0.9999999999999999,1.0,0.3
adv_30,49,pec,0.00451479878751016,0.9999999999999999,1.0,0.3
adv_30,50,mv,0.005677333333333333,0.9999999999999999,1.0,0.3
adv_30,50,ds,0.0019231666666666644,0.9999999999999999,1.0,0.3
adv_30,50,pec,0.0036307496006614706,0.9999999999999999,1.0,0.3
adv_30,51,mv,0.006920333333333334,0.9999999999999999,1.0,0.3
adv_30,51,ds,0.0017411666666666658,0.9999999999999999,1.0,0.3
adv_30,51,pec,0.003668644803955246,0.9999999999999999,1.0,0.3
adv_30,52,mv,0.005715500000000001,0.9999999999999999,1.0,0.3
adv_30,52,ds,0.0025635,0.9999999999999999,1.0,0.3
adv_30,52,pec,0.0034364541887118155,0.9999999999999999,1.0,0.3
adv_30,53,mv,0.004733833333333332,0.9999999999999999,1.0,0.3
adv_30,53,ds,0.0024443333333333318,0.9999999999999999,1.0,0.3
adv_30,53,pec,0.003169059493165944,0.9999999999999999,1.0,0.3
adv_30,54,mv,0.005901333333333332,0.9999999999999999,1.0,0.3
adv_30,54,ds,0.0024518333333333315,0.9999999999999999,1.0,0.3
adv_30,54,pec,0.0035828086248603317,0.9999999999999999,1.0,0.3
adv_30,55,mv,0.007183499999999993,0.9999999999999999,1.0,0.3
adv_30,55,ds,0.0020758333333333323,0.9999999999999999,1.0,0.3
adv_30,55,pec,0.003234887302261978,0.9999999999999999,1.0,0.3
adv_30,56,mv,0.004811166666666666,0.9660917830792959,0.9666666666666667,0.3
adv_30,56,ds,0.001674000000000002,0.9999999999999999,1.0,0.3
adv_30,56,pec,0.0031054730233198886,0.9999999999999999,1.0,0.3
adv_30,57,mv,0.00605116666666667,0.9999999999999999,1.0,0.3
adv_30,57,ds,0.002028500000000001,0.9999999999999999,1.0,0.3
adv_30,57,pec,0.003793336204540098,0.9999999999999999,1.0,0.3
adv_30,58,mv,0.008117166666666667,0.9999999999999999,1.0,0.3
adv_30,58,ds,0.0038469999999999984,0.8666666666666666,0.9333333333333333,0.3
adv_30,58,pec,0.006277197006952531,0.9999999999999999,1.0,0.3
adv_30,59,mv,0.005432666666666662,0.9999999999999999,1.0,0.3
adv_30,59,ds,0.0029983333333333325,0.9999999999999999,1.0,0.3
adv_30,59,pec,0.004325813380011241,0.9999999999999999,1.0,0.3
adv_30,60,mv,0.005130999999999999,0.9999999999999999,1.0,0.3
adv_30,60,ds,0.0011856666666666673,0.9999999999999999,1.0,0.3
adv_30,60,pec,0.0025282611427625127,0.9999999999999999,1.0,0.3
adv_30,61,mv,0.0064875,0.8666666666666666,0.9333333333333333,0.3
adv_30,61,ds,0.002566666666666665,0.9999999999999999,1.0,0.3
adv_30,61,pec,0.004619430701488501,0.9999999999999999,1.0,0.3
adv_30,62,mv,0.006292333333333335,0.9999999999999999,1.0,0.3
adv_30,62,ds,0.00254266666666667,0.9999999999999999,1.0,0.3
adv_30,62,pec,0.004063679886477816,0.9999999999999999,1.0,0.3
adv_30,63,mv,0.005102,0.8666666666666666,0.9333333333333333,0.3
adv_30,63,ds,0.0020816666666666653,0.9999999999999999,1.0,0.3
adv_30,63,pec,0.0036211452499979465,0.9999999999999999,1.0,0.3
adv_30,64,mv,0.005671333333333334,0.9999999999999999,1.0,0.3
adv_30,64,ds,0.0030429999999999975,0.9999999999999999,1.0,0.3
adv_30,64,pec,0.004690772463925421,0.9999999999999999,1.0,0.3
adv_30,65,mv,0.006365333333333331,0.9999999999999999,1.0,0.3
adv_30,65,ds,0.0029723333333333316,0.9999999999999999,1.0,0.3
adv_30,65,pec,0.005049225524525417,0.9999999999999999,1.0,0.3
adv_30,66,mv,0.004522833333333335,0.9999999999999999,1.0,0.3
adv_30,66,ds,0.001925833333333333,0.9999999999999999,1.0,0.3
adv_30,66,pec,0.003192324008253044,0.9999999999999999,1.0,0.3
adv_30,67,mv,0.005929666666666666,0.9999999999999999,1.0,0.3
adv_30,67,ds,0.002503999999999999,0.9999999999999999,1.0,0.3
adv_30,67,pec,0.004910293569191254,0.9999999999999999,1.0,0.3
adv_30,68,mv,0.006900999999999997,0.9999999999999999,1.0,0.3
adv_30,68,ds,0.0036814999999999986,0.9999999999999999,1.0,0.3
adv_30,68,pec,0.005525341049235806,0.9999999999999999,1.0,0.3
adv_30,69,mv,0.008247166666666667,0.9999999999999999,1.0,0.3
adv_30,69,ds,0.0021705000000000006,0.9999999999999999,1.0,0.3
adv_30,69,pec,0.0034484576096295004,0.9999999999999999,1.0,0.3
adv_30,70,mv,0.006902166666666663,0.9999999999999999,1.0,0.3
adv_30,70,ds,0.0035771666666666656,0.9999999999999999,1.0,0.3
adv_30,70,pec,0.005616423951625042,0.9999999999999999,1.0,0.3
adv_30,71,mv,0.00831266666666667,0.9999999999999999,1.0,0.3
adv_30,71,ds,0.002815333333333335,0.9999999999999999,1.0,0.3
adv_30,71,pec,0.004598565271081496,0.9999999999999999,1.0,0.3
adv_30,72,mv,0.007010999999999996,0.9999999999999999,1.0,0.3
adv_30,72,ds,0.001975000000000001,0.9999999999999999,1.0,0.3
adv_30,72,pec,0.003088947299414694,0.9999999999999999,1.0,0.3
adv_30,73,mv,0.005216833333333333,0.9999999999999999,1.0,0.3
adv_30,73,ds,0.0020466666666666676,0.9999999999999999,1.0,0.3
adv_30,73,pec,0.00295532727323245,0.9999999999999999,1.0,0.3
adv_30,74,mv,0.004591833333333334,0.9999999999999999,1.0,0.3
adv_30,74,ds,0.0019103333333333314,0.9999999999999999,1.0,0.3
adv_30,74,pec,0.0029799606569937066,0.9999999999999999,1.0,0.3
adv_30,75,mv,0.005673166666666664,0.9999999999999999,1.0,0.3
adv_30,75,ds,0.0028566666666666636,0.9999999999999999,1.0,0.3
adv_30,75,pec,0.004774013224754768,0.9999999999999999,1.0,0.3
adv_30,76,mv,0.008081,0.9999999999999999,1.0,0.3
adv_30,76,ds,0.001961166666666667,0.9999999999999999,1.0,0.3
adv_30,76,pec,0.004169667002747297,0.9999999999999999,1.0,0.3
adv_30,77,mv,0.007543666666666664,0.9999999999999999,1.0,0.3
adv_30,77,ds,0.0029458333333333316,0.9999999999999999,1.0,0.3
adv_30,77,pec,0.004554675534722831,0.9999999999999999,1.0,0.3
adv_30,78,mv,0.006083499999999999,0.9999999999999999,1.0,0.3
adv_30,78,ds,0.003564499999999997,0.9999999999999999,1.0,0.3
adv_30,78,pec,0.005296945293824709,0.9999999999999999,1.0,0.3
adv_30,79,mv,0.007476999999999997,0.9999999999999999,1.0,0.3
adv_30,79,ds,0.0020383333333333317,0.9999999999999999,1.0,0.3
adv_30,79,pec,0.003464719592599508,0.9999999999999999,1.0,0.3
