config,repetition,method,mse,kendall_tau,ranking_accuracy,labels_per_item
labels_9,19,ds,0.0008879999999999,1.0,1.0,9
labels_9,19,pec,0.001315883544454,1.0,1.0,9
labels_9,20,mv,0.0009101666666666,1.0,1.0,9
labels_9,20,ds,0.0003073333333333,1.0,1.0,9
labels_9,20,pec,0.0005269314661966,1.0,1.0,9
labels_9,21,mv,0.0008515,1.0,1.0,9
labels_9,21,ds,0.0005978333333333,1.0,1.0,9
labels_9,21,pec,0.0007992807558381,1.0,1.0,9
labels_9,22,mv,0.0011771666666666,1.0,1.0,9
labels_9,22,ds,0.0006364999999999,1.0,1.0,9
labels_9,22,pec,0.0009190616072433,1.0,1.0,9
labels_9,23,mv,0.001601,1.0,1.0,9
labels_9,23,ds,0.0011611666666666,1.0,1.0,9
labels_9,23,pec,0.001452669096256,1.0,1.0,9
labels_9,24,mv,0.0011149999999999,1.0,1.0,9
labels_9,24,ds,0.0007636666666666,1.0,1.0,9
labels_9,24,pec,0.0009909101810515,1.0,1.0,9
labels_9,25,mv,0.0009351666666666,1.0,1.0,9
labels_9,25,ds,0.000586,1.0,1.0,9
labels_9,25,pec,0.0008777271684116,1.0,1.0,9
labels_9,26,mv,0.0011016666666666,1.0,1.0,9
labels_9,26,ds,0.0009219999999999,1.0,1.0,9
labels_9,26,pec,0.0011029417063871,1.0,1.0,9
labels_9,27,mv,0.0013111666666666,1.0,1.0,9
labels_9,27,ds,0.0005936666666666,1.0,1.0,9
labels_9,27,pec,0.0008341297019271,1.0,1.0,9
labels_9,28,mv,0.0008314999999999,1.0,1.0,9
labels_9,28,ds,0.0004718333333333,1.0,1.0,9
labels_9,28,pec,0.0007033924454751,1.0,1.0,9
labels_9,29,mv,0.0010065,1.0,1.0,9
labels_9,29,ds,0.0004636666666666,1.0,1.0,9
labels_9,29,pec,0.0007394177346076,1.0,1.0,9
labels_9,30,mv,0.0021471666666666,1.0,1.0,9
labels_9,30,ds,0.0010993333333333,1.0,1.0,9
labels_9,30,pec,0.0014800171226326,1.0,1.0,9
labels_9,31,mv,0.0010613333333333,1.0,1.0,9
labels_9,31,ds,0.0010626666666666,1.0,1.0,9
labels_9,31,pec,0.0014033355445574,1.0,1.0,9
labels_9,32,mv,0.0011374999999999,1.0,1.0,9
labels_9,32,ds,0.0010623333333333,1.0,1.0,9
labels_9,32,pec,0.0013264373231425,1.0,1.0,9
labels_9,33,mv,0.0008953333333333,1.0,1.0,9
labels_9,33,ds,0.0007124999999999,1.0,1.0,9
labels_9,33,pec,0.0008309100669097,1.0,1.0,9
labels_9,34,mv,0.0015143333333333,1.0,1.0,9
labels_9,34,ds,0.0010056666666666,1.0,1.0,9
labels_9,34,pec,0.0012613245296903,1.0,1.0,9
labels_9,35,mv,0.0009825,1.0,1.0,9
labels_9,35,ds,0.0006821666666666,1.0,1.0,9
labels_9,35,pec,0.0007997536228062,1.0,1.0,9
labels_9,36,mv,0.0011133333333333,1.0,1.0,9
labels_9,36,ds,0.0006021666666666,1.0,1.0,9
labels_9,36,pec,0.0009692099504622,1.0,1.0,9
labels_9,37,mv,0.0006868333333333,1.0,1.0,9
labels_9,37,ds,0.0005626666666666,1.0,1.0,9
labels_9,37,pec,0.0007602792153396,1.0,1.0,9
labels_9,38,mv,0.0011414999999999,1.0,1.0,9
labels_9,38,ds,0.0006656666666666,1.0,1.0,9
labels_9,38,pec,0.0008150254945284,1.0,1.0,9
labels_9,39,mv,0.0010356666666666,1.0,1.0,9
labels_9,39,ds,0.0007951666666666,1.0,1.0,9
labels_9,39,pec,0.0010469623086367,1.0,1.0,9
labels_9,40,mv,0.0007848333333333,1.0,1.0,9
labels_9,40,ds,0.000625,1.0,1.0,9
labels_9,40,pec,0.0009037714740112,1.0,1.0,9
labels_9,41,mv,0.0009258333333333,1.0,1.0,9
labels_9,41,ds,0.0006226666666666,1.0,1.0,9
labels_9,41,pec,0.0008626754637315,1.0,1.0,9
labels_9,42,mv,0.0010451666666666,1.0,1.0,9
labels_9,42,ds,0.0008804999999999,1.0,1.0,9
labels_9,42,pec,0.0010409165611273,1.0,1.0,9
labels_9,43,mv,0.0010034999999999,1.0,1.0,9
labels_9,43,ds,0.0008764999999999,1.0,1.0,9
labels_9,43,pec,0.0011280962566441,1.0,1.0,9
labels_9,44,mv,0.0010885,1.0,1.0,9
labels_9,44,ds,0.0005306666666666,1.0,1.0,9
labels_9,44,pec,0.0007637682678692,1.0,1.0,9
labels_9,45,mv,0.0009725,1.0,1.0,9
labels_9,45,ds,0.000412,1.0,1.0,9
labels_9,45,pec,0.0006798217322756,1.0,1.0,9
labels_9,46,mv,0.0006165,1.0,1.0,9
labels_9,46,ds,0.0004123333333333,1.0,1.0,9
labels_9,46,pec,0.0006548819301959,1.0,1.0,9
labels_9,47,mv,0.001653,1.0,1.0,9
labels_9,47,ds,0.0009996666666666,1.0,1.0,9
labels_9,47,pec,0.0013548931317733,1.0,1.0,9
labels_9,48,mv,0.0014643333333333,1.0,1.0,9
labels_9,48,ds,0.0009306666666666,1.0,1.0,9
labels_9,48,pec,0.0011057156873651,1.0,1.0,9
labels_9,49,mv,0.0007705,1.0,1.0,9
labels_9,49,ds,0.0005405,1.0,1.0,9
labels_9,49,pec,0.0007754796952127,1.0,1.0,9
labels_9,50,mv,0.0009898333333333,1.0,1.0,9
labels_9,50,ds,0.0007971666666666,1.0,1.0,9
labels_9,50,pec,0.001005210775249,1.0,1.0,9
labels_9,51,mv,0.0008408333333333,1.0,1.0,9
labels_9,51,ds,0.0006824999999999,1.0,1.0,9
labels_9,51,pec,0.0009972148944242,1.0,1.0,9
labels_9,52,mv,0.0009955,1.0,1.0,9
labels_9,52,ds,0.0007491666666666,1.0,1.0,9
labels_9,52,pec,0.000916630777789,1.0,1.0,9
labels_9,53,mv,0.0010601666666666,1.0,1.0,9
labels_9,53,ds,0.0006303333333333,1.0,1.0,9
labels_9,53,pec,0.0008003583296859,1.0,1.0,9
labels_9,54,mv,0.0013431666666666,1.0,1.0,9
labels_9,54,ds,0.0008139999999999,1.0,1.0,9
labels_9,54,pec,0.0009995582879302,1.0,1.0,9
labels_9,55,mv,0.0008376666666666,1.0,1.0,9
labels_9,55,ds,0.0007301666666666,1.0,1.0,9
labels_9,55,pec,0.0009997027475829,1.0,1.0,9
labels_9,56,mv,0.0013878333333333,1.0,1.0,9
labels_9,56,ds,0.0004935,1.0,1.0,9
labels_9,56,pec,0.0007825574045765,1.0,1.0,9
labels_9,57,mv,0.0009918333333333,1.0,1.0,9
labels_9,57,ds,0.0004341666666666,1.0,1.0,9
labels_9,57,pec,0.0006605905478459,1.0,1.0,9
labels_9,58,mv,0.0010833333333333,1.0,1.0,9
labels_9,58,ds,0.0008798333333333,0.8666666666666666,0.9333333333333332,9
labels_9,58,pec,0.0011420215687603,0.8666666666666666,0.9333333333333332,9
labels_9,59,mv,0.0010523333333333,1.0,1.0,9
labels_9,59,ds,0.0009319999999999,1.0,1.0,9
labels_9,59,pec,0.0010996420125395,1.0,1.0,9
labels_9,60,mv,0.000884,1.0,1.0,9
labels_9,60,ds,0.0006636666666666,1.0,1.0,9
labels_9,60,pec,0.0008788875247897,1.0,1.0,9
labels_9,61,mv,0.0012985,1.0,1.0,9
labels_9,61,ds,0.0010293333333333,1.0,1.0,9
labels_9,61,pec,0.0013597207636451,1.0,1.0,9
labels_9,62,mv,0.0012331666666666,1.0,1.0,9
labels_9,62,ds,0.0006558333333333,1.0,1.0,9
labels_9,62,pec,0.0010302672611732,1.0,1.0,9
labels_9,63,mv,0.0011083333333333,1.0,1.0,9
labels_9,63,ds,0.000658,1.0,1.0,9
labels_9,63,pec,0.0008816817058354,1.0,1.0,9
labels_9,64,mv,0.0014535,1.0,1.0,9
labels_9,64,ds,0.0008563333333333,1.0,1.0,9
labels_9,64,pec,0.0011735930324212,1.0,1.0,9
labels_9,65,mv,0.0019166666666666,1.0,1.0,9
labels_9,65,ds,0.0012798333333333,1.0,1.0,9
labels_9,65,pec,0.0014442610768236,1.0,1.0,9
labels_9,66,mv,0.0005511666666666,1.0,1.0,9
labels_9,66,ds,0.0001851666666666,1.0,1.0,9
labels_9,66,pec,0.0003548592287086,1.0,1.0,9
labels_9,67,mv,0.0006695,1.0,1.0,9
labels_9,67,ds,0.000424,1.0,1.0,9
labels_9,67,pec,0.000652036775614,1.0,1.0,9
labels_9,68,mv,0.0013273333333333,1.0,1.0,9
labels_9,68,ds,0.0008213333333333,1.0,1.0,9
labels_9,68,pec,0.0010461571204008,1.0,1.0,9
labels_9,69,mv,0.0006828333333333,1.0,1.0,9
labels_9,69,ds,0.0004904999999999,1.0,1.0,9
labels_9,69,pec,0.0006976076361811,1.0,1.0,9
labels_9,70,mv,0.0018165,1.0,1.0,9
labels_9,70,ds,0.0009341666666666,1.0,1.0,9
labels_9,70,pec,0.0012397394967649,1.0,1.0,9
labels_9,71,mv,0.0014233333333333,1.0,1.0,9
labels_9,71,ds,0.0008028333333333,1.0,1.0,9
labels_9,71,pec,0.0010833801069727,1.0,1.0,9
labels_9,72,mv,0.0009854999999999,1.0,1.0,9
labels_9,72,ds,0.0004494999999999,1.0,1.0,9
labels_9,72,pec,0.0007363925963164,1.0,1.0,9
labels_9,73,mv,0.0010223333333333,1.0,1.0,9
labels_9,73,ds,0.0007921666666666,1.0,1.0,9
labels_9,73,pec,0.0010302754882016,1.0,1.0,9
labels_9,74,mv,0.0011393333333333,1.0,1.0,9
labels_9,74,ds,0.0006271666666666,1.0,1.0,9
labels_9,74,pec,0.0009918092545471,1.0,1.0,9
labels_9,75,mv,0.0010753333333333,1.0,1.0,9
labels_9,75,ds,0.0005836666666666,1.0,1.0,9
labels_9,75,pec,0.000843725678433,1.0,1.0,9
labels_9,76,mv,0.0006146666666666,1.0,1.0,9
labels_9,76,ds,0.0006085,1.0,1.0,9
labels_9,76,pec,0.0007667285193824,1.0,1.0,9
labels_9,77,mv,0.0013464999999999,1.0,1.0,9
labels_9,77,ds,0.0009713333333333,1.0,1.0,9
labels_9,77,pec,0.001363231767766,1.0,1.0,9
labels_9,78,mv,0.0012998333333333,1.0,1.0,9
labels_9,78,ds,0.0007308333333333,1.0,1.0,9
labels_9,78,pec,0.0010477636079708,1.0,1.0,9
labels_9,79,mv,0.0007654999999999,1.0,1.0,9
labels_9,79,ds,0.0006245,1.0,1.0,9
labels_9,79,pec,0.0008426426430858,1.0,1.0,9
labels_9,80,mv,0.0011783333333333,1.0,1.0,9
labels_9,80,ds,0.000857,1.0,1.0,9
labels_9,80,pec,0.0010304422476685,1.0,1.0,9
labels_9,81,mv,0.0014509999999999,1.0,1.0,9
labels_9,81,ds,0.0008204999999999,1.0,1.0,9
labels_9,81,pec,0.0011748166310553,1.0,1.0,9
labels_9,82,mv,0.0011659999999999,1.0,1.0,9
labels_9,82,ds,0.000828,1.0,1.0,9
labels_9,82,pec,0.0010365575104494,1.0,1.0,9
labels_9,83,mv,0.000841,1.0,1.0,9
labels_9,83,ds,0.0004745,1.0,1.0,9
labels_9,83,pec,0.0007988116855912,1.0,1.0,9
labels_9,84,mv,0.0012116666666666,1.0,1.0,9
labels_9,84,ds,0.000924,1.0,1.0,9
labels_9,84,pec,0.00129450480574,1.0,1.0,9
labels_9,85,mv,0.0010268333333333,1.0,1.0,9
labels_9,85,ds,0.0006793333333333,1.0,1.0,9
labels_9,85,pec,0.0010403520459731,1.0,1.0,9
labels_9,86,mv,0.0007411666666666,1.0,1.0,9
labels_9,86,ds,0.0005581666666666,1.0,1.0,9
labels_9,86,pec,0.0009024544810611,1.0,1.0,9
labels_9,87,mv,0.0011584999999999,1.0,1.0,9
labels_9,87,ds,0.0007206666666666,1.0,1.0,9
labels_9,87,pec,0.0009466398590607,1.0,1.0,9
labels_9,88,mv,0.000697,1.0,1.0,9
labels_9,88,ds,0.0006769999999999,1.0,1.0,9
labels_9,88,pec,0.0009314007642379,1.0,1.0,9
labels_9,89,mv,0.0010871666666666,1.0,1.0,9
labels_9,89,ds,0.0006734999999999,1.0,1.0,9
labels_9,89,pec,0.0008937267633579,1.0,1.0,9
labels_9,90,mv,0.0014913333333333,1.0,1.0,9
labels_9,90,ds,0.0007886666666666,1.0,1.0,9
labels_9,90,pec,0.0010368927156223,1.0,1.0,9
labels_9,91,mv,0.0006529999999999,1.0,1.0,9
labels_9,91,ds,0.0003613333333333,1.0,1.0,9
labels_9,91,pec,0.0005484035592273,1.0,1.0,9
labels_9,92,mv,0.0009248333333333,1.0,1.0,9
labels_9,92,ds,0.0005735,1.0,1.0,9
labels_9,92,pec,0.0008606552128436,1.0,1.0,9
labels_9,93,mv,0.0014944999999999,1.0,1.0,9
labels_9,93,ds,0.0007823333333333,1.0,1.0,9
labels_9,93,pec,0.0010774166658586,1.0,1.0,9
labels_9,94,mv,0.0014054999999999,1.0,1.0,9
labels_9,94,ds,0.0009744999999999,1.0,1.0,9
labels_9,94,pec,0.0012349413277977,1.0,1.0,9
labels_9,95,mv,0.0007311666666666,1.0,1.0,9
labels_9,95,ds,0.0003664999999999,1.0,1.0,9
labels_9,95,pec,0.0005431077360701,1.0,1.0,9
labels_9,96,mv,0.0009183333333333,1.0,1.0,9
labels_9,96,ds,0.0006058333333333,0.966091783079296,0.9666666666666668,9
labels_9,96,pec,0.0008326872698323,1.0,1.0,9
labels_9,97,mv,0.0012828333333333,1.0,1.0,9
labels_9,97,ds,0.0006676666666666,1.0,1.0,9
labels_9,97,pec,0.0009115145098964,1.0,1.0,9
labels_9,98,mv,0.0012104999999999,1.0,1.0,9
labels_9,98,ds,0.0005358333333333,1.0,1.0,9
labels_9,98,pec,0.0007797608877036,1.0,1.0,9
labels_9,99,mv,0.0010811666666666,1.0,1.0,9
labels_9,99,ds,0.0009916666666666,1.0,1.0,9
labels_9,99,pec,0.0012539221920114,1.0,1.0,9
