config,repetition,method,mse,kendall_tau,ranking_accuracy,lenient_fraction
lenient_20,45,pec,0.001505775021609545,0.9999999999999999,1.0,0.2
lenient_20,46,mv,0.002097000000000001,0.9999999999999999,1.0,0.2
lenient_20,46,ds,0.0011893333333333341,0.9999999999999999,1.0,0.2
lenient_20,46,pec,0.0017525223450020808,0.9999999999999999,1.0,0.2
lenient_20,47,mv,0.002883166666666667,0.9999999999999999,1.0,0.2
lenient_20,47,ds,0.0025108333333333306,0.9999999999999999,1.0,0.2
lenient_20,47,pec,0.0033428890049255616,0.9999999999999999,1.0,0.2
lenient_20,48,mv,0.001982000000000001,0.9999999999999999,1.0,0.2
lenient_20,48,ds,0.0013440000000000004,0.9999999999999999,1.0,0.2
lenient_20,48,pec,0.0019766231581786254,0.9999999999999999,1.0,0.2
lenient_20,49,mv,0.001976333333333333,0.9999999999999999,1.0,0.2
lenient_20,49,ds,0.001057500000000001,0.9999999999999999,1.0,0.2
lenient_20,49,pec,0.001869987839830504,0.9999999999999999,1.0,0.2
lenient_20,50,mv,0.0016264999999999995,0.9999999999999999,1.0,0.2
lenient_20,50,ds,0.0012791666666666676,0.9999999999999999,1.0,0.2
lenient_20,50,pec,0.0021440524904827413,0.9999999999999999,1.0,0.2
lenient_20,51,mv,0.002400666666666667,0.9999999999999999,1.0,0.2
lenient_20,51,ds,0.0015646666666666665,0.9999999999999999,1.0,0.2
lenient_20,51,pec,0.0021605209885553352,0.9999999999999999,1.0,0.2
lenient_20,52,mv,0.0017858333333333344,0.9999999999999999,1.0,0.2
lenient_20,52,ds,0.0015416666666666651,0.9999999999999999,1.0,0.2
lenient_20,52,pec,0.0022301214173215795,0.9999999999999999,1.0,0.2
lenient_20,53,mv,0.002031499999999999,0.9999999999999999,1.0,0.2
lenient_20,53,ds,0.0014301666666666657,0.9999999999999999,1.0,0.2
lenient_20,53,pec,0.0015317060747848954,0.9999999999999999,1.0,0.2
lenient_20,54,mv,0.0017455000000000005,0.9999999999999999,1.0,0.2
lenient_20,54,ds,0.001526166666666665,0.9999999999999999,1.0,0.2
lenient_20,54,pec,0.002309385172943165,0.9999999999999999,1.0,0.2
lenient_20,55,mv,0.0025898333333333324,0.9999999999999999,1.0,0.2
lenient_20,55,ds,0.0014156666666666658,0.9999999999999999,1.0,0.2
lenient_20,55,pec,0.0022082970714787033,0.9999999999999999,1.0,0.2
lenient_20,56,mv,0.0017198333333333354,0.9999999999999999,1.0,0.2
lenient_20,56,ds,0.0009140000000000009,0.9999999999999999,1.0,0.2
lenient_20,56,pec,0.001605336202340473,0.9999999999999999,1.0,0.2
lenient_20,57,mv,0.002382166666666669,0.9999999999999999,1.0,0.2
lenient_20,57,ds,0.0012573333333333358,0.9999999999999999,1.0,0.2
lenient_20,57,pec,0.002027687248554696,0.9999999999999999,1.0,0.2
lenient_20,58,mv,0.0029118333333333335,0.9999999999999999,1.0,0.2
lenient_20,58,ds,0.0017643333333333315,0.9999999999999999,1.0,0.2
lenient_20,58,pec,0.002959123554097077,0.9999999999999999,1.0,0.2
lenient_20,59,mv,0.002612833333333333,0.9999999999999999,1.0,0.2
lenient_20,59,ds,0.002110333333333332,0.9999999999999999,1.0,0.2
lenient_20,59,pec,0.002779598935477193,0.9999999999999999,1.0,0.2
lenient_20,60,mv,0.0018543333333333354,0.9999999999999999,1.0,0.2
lenient_20,60,ds,0.0009266666666666671,0.9999999999999999,1.0,0.2
lenient_20,60,pec,0.0015197141445564349,0.9999999999999999,1.0,0.2
lenient_20,61,mv,0.002811666666666667,0.9999999999999999,1.0,0.2
lenient_20,61,ds,0.0018125000000000014,0.9999999999999999,1.0,0.2
lenient_20,61,pec,0.002513209113483533,0.9999999999999999,1.0,0.2
lenient_20,62,mv,0.00278666666666667,0.9999999999999999,1.0,0.2
lenient_20,62,ds,0.0017783333333333364,0.9999999999999999,1.0,0.2
lenient_20,62,pec,0.002619338439425079,0.9999999999999999,1.0,0.2
lenient_20,63,mv,0.0015616666666666671,0.9999999999999999,1.0,0.2
lenient_20,63,ds,0.0014965000000000013,0.9999999999999999,1.0,0.2
lenient_20,63,pec,0.0019277442315781,0.9999999999999999,1.0,0.2
lenient_20,64,mv,0.0018401666666666664,0.9999999999999999,1.0,0.2
lenient_20,64,ds,0.0015104999999999982,0.9999999999999999,1.0,0.2
lenient_20,64,pec,0.0019430892633288228,0.9999999999999999,1.0,0.2
lenient_20,65,mv,0.0024786666666666668,0.9999999999999999,1.0,0.2
lenient_20,65,ds,0.0023603333333333315,0.9999999999999999,1.0,0.2
lenient_20,65,pec,0.0036624073014141605,0.9999999999999999,1.0,0.2
lenient_20,66,mv,0.0013265000000000002,0.9999999999999999,1.0,0.2
lenient_20,66,ds,0.0008164999999999998,0.9999999999999999,1.0,0.2
lenient_20,66,pec,0.0011826151277052573,0.9999999999999999,1.0,0.2
lenient_20,67,mv,0.0021475000000000014,0.9999999999999999,1.0,0.2
lenient_20,67,ds,0.0015366666666666677,0.9999999999999999,1.0,0.2
lenient_20,67,pec,0.00230293893896832,0.9999999999999999,1.0,0.2
lenient_20,68,mv,0.003102333333333332,0.9999999999999999,1.0,0.2
lenient_20,68,ds,0.0025106666666666684,0.9999999999999999,1.0,0.2
lenient_20,68,pec,0.0033745844604717115,0.9999999999999999,1.0,0.2
lenient_20,69,mv,0.0023101666666666657,0.9999999999999999,1.0,0.2
lenient_20,69,ds,0.0012929999999999997,0.9999999999999999,1.0,0.2
lenient_20,69,pec,0.00203222980200489,0.9999999999999999,1.0,0.2
lenient_20,70,mv,0.0026084999999999984,0.9999999999999999,1.0,0.2
lenient_20,70,ds,0.0018390000000000004,0.9999999999999999,1.0,0.2
lenient_20,70,pec,0.0028647848219747582,0.9999999999999999,1.0,0.2
lenient_20,71,mv,0.002727833333333335,0.9999999999999999,1.0,0.2
lenient_20,71,ds,0.0019588333333333337,0.9999999999999999,1.0,0.2
lenient_20,71,pec,0.0029136581217770272,0.9999999999999999,1.0,0.2
lenient_20,72,mv,0.002138166666666668,0.9999999999999999,1.0,0.2
lenient_20,72,ds,0.0011410000000000012,0.9999999999999999,1.0,0.2
lenient_20,72,pec,0.0016390532007914526,0.9999999999999999,1.0,0.2
lenient_20,73,mv,0.0019460000000000013,0.9999999999999999,1.0,0.2
lenient_20,73,ds,0.0015410000000000005,0.9999999999999999,1.0,0.2
lenient_20,73,pec,0.0021498278104689606,0.9999999999999999,1.0,0.2
lenient_20,74,mv,0.001630499999999999,0.9999999999999999,1.0,0.2
lenient_20,74,ds,0.0011218333333333317,0.9999999999999999,1.0,0.2
lenient_20,74,pec,0.0017183992031130615,0.9999999999999999,1.0,0.2
lenient_20,75,mv,0.0023769999999999993,0.9999999999999999,1.0,0.2
lenient_20,75,ds,0.0017743333333333333,0.9999999999999999,1.0,0.2
lenient_20,75,pec,0.0024894677774501563,0.9999999999999999,1.0,0.2
lenient_20,76,mv,0.0025131666666666675,0.9999999999999999,1.0,0.2
lenient_20,76,ds,0.0017188333333333333,0.9999999999999999,1.0,0.2
lenient_20,76,pec,0.002000992216310868,0.9999999999999999,1.0,0.2
lenient_20,77,mv,0.0028111666666666667,0.9999999999999999,1.0,0.2
lenient_20,77,ds,0.0012503333333333331,0.9999999999999999,1.0,0.2
lenient_20,77,pec,0.0023276282274490804,0.9999999999999999,1.0,0.2
lenient_20,78,mv,0.0019063333333333321,0.9999999999999999,1.0,0.2
lenient_20,78,ds,0.001543333333333333,0.9999999999999999,1.0,0.2
lenient_20,78,pec,0.0024090652516063626,0.9999999999999999,1.0,0.2
lenient_20,79,mv,0.0028269999999999992,0.9999999999999999,1.0,0.2
lenient_20,79,ds,0.001375999999999998,0.9999999999999999,1.0,0.2
lenient_20,79,pec,0.0020655505906378374,0.9999999999999999,1.0,0.2
lenient_20,80,mv,0.0020606666666666677,0.9999999999999999,1.0,0.2
lenient_20,80,ds,0.0009458333333333334,0.9999999999999999,1.0,0.2
lenient_20,80,pec,0.0016307840396241908,0.9999999999999999,1.0,0.2
lenient_20,81,mv,0.0026758333333333334,0.9999999999999999,1.0,0.2
lenient_20,81,ds,0.0017956666666666652,0.9999999999999999,1.0,0.2
lenient_20,81,pec,0.0021328574942425025,0.9999999999999999,1.0,0.2
lenient_20,82,mv,0.0021876666666666663,0.9999999999999999,1.0,0.2
lenient_20,82,ds,0.0014375000000000002,0.9999999999999999,1.0,0.2
lenient_20,82,pec,0.0021055226898141744,0.9999999999999999,1.0,0.2
lenient_20,83,mv,0.0019065000000000009,0.9999999999999999,1.0,0.2
lenient_20,83,ds,0.0010340000000000002,0.9999999999999999,1.0,0.2
lenient_20,83,pec,0.0015046360856043293,0.9999999999999999,1.0,0.2
lenient_20,84,mv,0.002426666666666667,0.9999999999999999,1.0,0.2
lenient_20,84,ds,0.0017168333333333334,0.9999999999999999,1.0,0.2
lenient_20,84,pec,0.002330573181606302,0.9999999999999999,1.0,0.2
lenient_20,85,mv,0.0024778333333333336,0.9999999999999999,1.0,0.2
lenient_20,85,ds,0.0015266666666666664,0.9999999999999999,1.0,0.2
lenient_20,85,pec,0.0023835495620271765,0.9999999999999999,1.0,0.2
lenient_20,86,mv,0.0026510000000000006,0.9999999999999999,1.0,0.2
lenient_20,86,ds,0.001419833333333332,0.8666666666666666,0.9333333333333333,0.2
lenient_20,86,pec,0.002109241077672131,0.8666666666666666,0.9333333333333333,0.2
lenient_20,87,mv,0.0024338333333333326,0.9999999999999999,1.0,0.2
lenient_20,87,ds,0.0010686666666666657,0.9999999999999999,1.0,0.2
lenient_20,87,pec,0.0017927935566470273,0.9999999999999999,1.0,0.2
lenient_20,88,mv,0.0023381666666666676,0.9999999999999999,1.0,0.2
lenient_20,88,ds,0.0009651666666666663,0.9999999999999999,1.0,0.2
lenient_20,88,pec,0.001654989901994641,0.9999999999999999,1.0,0.2
lenient_20,89,mv,0.0024008333333333334,0.9999999999999999,1.0,0.2
lenient_20,89,ds,0.0018974999999999999,0.9999999999999999,1.0,0.2
lenient_20,89,pec,0.0022495414164011404,0.9999999999999999,1.0,0.2
lenient_20,90,mv,0.0021638333333333344,0.9999999999999999,1.0,0.2
lenient_20,90,ds,0.0010648333333333347,0.9999999999999999,1.0,0.2
lenient_20,90,pec,0.0019511937085748283,0.9999999999999999,1.0,0.2
lenient_20,91,mv,0.001975666666666667,0.9999999999999999,1.0,0.2
lenient_20,91,ds,0.0020928333333333324,0.9999999999999999,1.0,0.2
lenient_20,91,pec,0.0027988281178448417,0.9999999999999999,1.0,0.2
lenient_20,92,mv,0.002145833333333331,0.9999999999999999,1.0,0.2
lenient_20,92,ds,0.0014789999999999996,0.9999999999999999,1.0,0.2
lenient_20,92,pec,0.002186818394888774,0.9999999999999999,1.0,0.2
lenient_20,93,mv,0.0026548333333333354,0.9999999999999999,1.0,0.2
lenient_20,93,ds,0.0018078333333333338,0.9999999999999999,1.0,0.2
lenient_20,93,pec,0.0025039662345775356,0.9999999999999999,1.0,0.2
lenient_20,94,mv,0.0024378333333333322,0.9999999999999999,1.0,0.2
lenient_20,94,ds,0.001258833333333333,0.9999999999999999,1.0,0.2
lenient_20,94,pec,0.00209807362559504,0.9999999999999999,1.0,0.2
lenient_20,95,mv,0.002115833333333334,0.9999999999999999,1.0,0.2
lenient_20,95,ds,0.0010100000000000003,0.9999999999999999,1.0,0.2
lenient_20,95,pec,0.001684234111315047,0.9999999999999999,1.0,0.2
lenient_20,96,mv,0.0030691666666666645,0.9999999999999999,1.0,0.2
lenient_20,96,ds,0.0017683333333333336,0.9999999999999999,1.0,0.2
lenient_20,96,pec,0.0024838788179671295,0.9999999999999999,1.0,0.2
lenient_20,97,mv,0.0027391666666666654,0.9999999999999999,1.0,0.2
lenient_20,97,ds,0.002062666666666667,0.9999999999999999,1.0,0.2
lenient_20,97,pec,0.003023970610733763,0.9999999999999999,1.0,0.2
lenient_20,98,mv,0.002815333333333335,0.9999999999999999,1.0,0.2
lenient_20,98,ds,0.0015741666666666673,0.9999999999999999,1.0,0.2
lenient_20,98,pec,0.0023478627601509765,0.9999999999999999,1.0,0.2
lenient_20,99,mv,0.003000000000000001,0.9999999999999999,1.0,0.2
lenient_20,99,ds,0.0020094999999999996,0.9999999999999999,1.0,0.2
lenient_20,99,pec,0.002774484971225685,0.9999999999999999,1.0,0.2
lenient_30,0,mv,0.0032114999999999995,0.9999999999999999,1.0,0.3
lenient_30,0,ds,0.0018860000000000007,0.9999999999999999,1.0,0.3
lenient_30,0,pec,0.0028239411841322957,0.9999999999999999,1.0,0.3
lenient_30,1,mv,0.004758666666666667,0.9999999999999999,1.0,0.3
lenient_30,1,ds,0.0024613333333333336,0.9999999999999999,1.0,0.3
lenient_30,1,pec,0.0036601392793300627,0.9999999999999999,1.0,0.3
lenient_30,2,mv,0.003304500000000002,0.9999999999999999,1.0,0.3
lenient_30,2,ds,0.0022096666666666675,0.9999999999999999,1.0,0.3
lenient_30,2,pec,0.003162107014770608,0.9999999999999999,1.0,0.3
lenient_30,3,mv,0.0037801666666666674,0.9999999999999999,1.0,0.3
lenient_30,3,ds,0.001712833333333331,0.9999999999999999,1.0,0.3
lenient_30,3,pec,0.0023180330720993575,0.9999999999999999,1.0,0.3
lenient_30,4,mv,0.004322333333333335,0.9999999999999999,1.0,0.3
lenient_30,4,ds,0.0022063333333333314,0.9999999999999999,1.0,0.3
lenient_30,4,pec,0.003807496386196378,0.9999999999999999,1.0,0.3
lenient_30,5,mv,0.0024005000000000016,0.9999999999999999,1.0,0.3
lenient_30,5,ds,0.0016813333333333342,0.9999999999999999,1.0,0.3
lenient_30,5,pec,0.002712108574938052,0.9999999999999999,1.0,0.3
lenient_30,6,mv,0.002631000000000002,0.9999999999999999,1.0,0.3
lenient_30,6,ds,0.0015765000000000009,0.9999999999999999,1.0,0.3
lenient_30,6,pec,0.002611269311347465,0.9999999999999999,1.0,0.3
lenient_30,7,mv,0.002069833333333335,0.9999999999999999,1.0,0.3
lenient_30,7,ds,0.0008461666666666665,0.9999999999999999,1.0,0.3
lenient_30,7,pec,0.0013639515550976664,0.9999999999999999,1.0,0.3
lenient_30,8,mv,0.0029603333333333335,0.9999999999999999,1.0,0.3
lenient_30,8,ds,0.0017173333333333344,0.9999999999999999,1.0,0.3
lenient_30,8,pec,0.002709692848142925,0.9999999999999999,1.0,0.3
lenient_30,9,mv,0.0023333333333333353,0.9999999999999999,1.0,0.3
lenient_30,9,ds,0.0011836666666666686,0.9999999999999999,1.0,0.3
lenient_30,9,pec,0.0019592453822477366,0.9999999999999999,1.0,0.3
lenient_30,10,mv,0.0032983333333333324,0.9999999999999999,1.0,0.3
lenient_30,10,ds,0.0025305,0.9999999999999999,1.0,0.3
lenient_30,10,pec,0.0034077370336944714,0.9999999999999999,1.0,0.3
lenient_30,11,mv,0.003565833333333331,0.9999999999999999,1.0,0.3
lenient_30,11,ds,0.001901166666666664,0.9999999999999999,1.0,0.3
lenient_30,11,pec,0.002762706630784479,0.9999999999999999,1.0,0.3
lenient_30,12,mv,0.0038806666666666664,0.9999999999999999,1.0,0.3
lenient_30,12,ds,0.0011435000000000002,0.9999999999999999,1.0,0.3
lenient_30,12,pec,0.001758564929433187,0.9999999999999999,1.0,0.3
lenient_30,13,mv,0.0033743333333333347,0.9999999999999999,1.0,0.3
lenient_30,13,ds,0.0017609999999999985,0.9999999999999999,1.0,0.3
lenient_30,13,pec,0.002646394836346186,0.9999999999999999,1.0,0.3
lenient_30,14,mv,0.002340666666666665,0.9999999999999999,1.0,0.3
lenient_30,14,ds,0.0015498333333333336,0.9999999999999999,1.0,0.3
lenient_30,14,pec,0.0025165169964147323,0.9999999999999999,1.0,0.3
lenient_30,15,mv,0.0031938333333333354,0.9999999999999999,1.0,0.3
lenient_30,15,ds,0.0017380000000000015,0.9999999999999999,1.0,0.3
lenient_30,15,pec,0.002652238786766582,0.9999999999999999,1.0,0.3
lenient_30,16,mv,0.002636333333333334,0.9999999999999999,1.0,0.3
lenient_30,16,ds,0.0014516666666666647,0.9999999999999999,1.0,0.3
lenient_30,16,pec,0.0024439605591906927,0.9999999999999999,1.0,0.3
lenient_30,17,mv,0.003402000000000001,0.9999999999999999,1.0,0.3
lenient_30,17,ds,0.0010695,0.9999999999999999,1.0,0.3
lenient_30,17,pec,0.001779450019966335,0.9999999999999999,1.0,0.3
lenient_30,18,mv,0.0028173333333333336,0.9999999999999999,1.0,0.3
lenient_30,18,ds,0.0014113333333333337,0.9999999999999999,1.0,0.3
lenient_30,18,pec,0.002202374879276727,0.9999999999999999,1.0,0.3
lenient_30,19,mv,0.0035348333333333343,0.9999999999999999,1.0,0.3
lenient_30,19,ds,0.0022978333333333297,0.9999999999999999,1.0,0.3
lenient_30,19,pec,0.0035357700714562824,0.9999999999999999,1.0,0.3
lenient_30,20,mv,0.0033323333333333334,0.9999999999999999,1.0,0.3
lenient_30,20,ds,0.0008643333333333327,0.9999999999999999,1.0,0.3
lenient_30,20,pec,0.001405812751826875,0.9999999999999999,1.0,0.3
lenient_30,21,mv,0.002682000000000002,0.9999999999999999,1.0,0.3
lenient_30,21,ds,0.0007846666666666682,0.9999999999999999,1.0,0.3
lenient_30,21,pec,0.001637430977463293,0.9999999999999999,1.0,0.3
lenient_30,22,mv,0.002731000000000001,0.9999999999999999,1.0,0.3
lenient_30,22,ds,0.0009623333333333332,0.9999999999999999,1.0,0.3
lenient_30,22,pec,0.0018839163693512267,0.9999999999999999,1.0,0.3
lenient_30,23,mv,0.0028595000000000005,0.9999999999999999,1.0,0.3
lenient_30,23,ds,0.001372333333333334,0.9999999999999999,1.0,0.3
lenient_30,23,pec,0.002100983128036735,0.9999999999999999,1.0,0.3
lenient_30,24,mv,0.003400166666666668,0.9999999999999999,1.0,0.3
lenient_30,24,ds,0.0019911666666666667,0.9999999999999999,1.0,0.3
lenient_30,24,pec,0.0026284304378745905,0.9999999999999999,1.0,0.3
lenient_30,25,mv,0.0035100000000000005,0.9999999999999999,1.0,0.3
lenient_30,25,ds,0.001977333333333331,0.8666666666666666,0.9333333333333333,0.3
lenient_30,25,pec,0.0028608582902855295,0.8666666666666666,0.9333333333333333,0.3
lenient_30,26,mv,0.0029620000000000007,0.9999999999999999,1.0,0.3
lenient_30,26,ds,0.0016113333333333335,0.9999999999999999,1.0,0.3
lenient_30,26,pec,0.002291443332211722,0.9999999999999999,1.0,0.3
lenient_30,27,mv,0.003169500000000002,0.9999999999999999,1.0,0.3
lenient_30,27,ds,0.0021310000000000005,0.9999999999999999,1.0,0.3
lenient_30,27,pec,0.0033353112971697316,0.9999999999999999,1.0,0.3
lenient_30,28,mv,0.0034748333333333332,0.9999999999999999,1.0,0.3
lenient_30,28,ds,0.0019306666666666645,0.9999999999999999,1.0,0.3
lenient_30,28,pec,0.002275351015415313,0.9999999999999999,1.0,0.3
lenient_30,29,mv,0.0027118333333333348,0.9999999999999999,1.0,0.3
lenient_30,29,ds,0.001216666666666668,0.9999999999999999,1.0,0.3
lenient_30,29,pec,0.001894885049588556,0.9999999999999999,1.0,0.3
lenient_30,30,mv,0.0036615000000000046,0.9999999999999999,1.0,0.3
lenient_30,30,ds,0.0015838333333333364,0.9999999999999999,1.0,0.3
lenient_30,30,pec,0.002650531528420968,0.8666666666666666,0.9333333333333333,0.3
lenient_30,31,mv,0.004368166666666669,0.9999999999999999,1.0,0.3
lenient_30,31,ds,0.0017898333333333316,0.9999999999999999,1.0,0.3
lenient_30,31,pec,0.0029926229243247837,0.9999999999999999,1.0,0.3
lenient_30,32,mv,0.0033670000000000006,0.9999999999999999,1.0,0.3
lenient_30,32,ds,0.001489333333333332,0.9999999999999999,1.0,0.3
lenient_30,32,pec,0.002301454735250378,0.9999999999999999,1.0,0.3
lenient_30,33,mv,0.002912833333333333,0.9999999999999999,1.0,0.3
lenient_30,33,ds,0.002065999999999998,0.9999999999999999,1.0,0.3
lenient_30,33,pec,0.002963550586013882,0.9999999999999999,1.0,0.3
lenient_30,34,mv,0.0031346666666666675,0.9999999999999999,1.0,0.3
lenient_30,34,ds,0.0016285,0.9999999999999999,1.0,0.3
lenient_30,34,pec,0.0024834174724043976,0.9999999999999999,1.0,0.3
lenient_30,35,mv,0.0030458333333333366,0.9999999999999999,1.0,0.3
lenient_30,35,ds,0.0010886666666666677,0.9999999999999999,1.0,0.3
lenient_30,35,pec,0.002038435060235739,0.9999999999999999,1.0,0.3
lenient_30,36,mv,0.0033180000000000015,0.9999999999999999,1.0,0.3
lenient_30,36,ds,0.0018818333333333334,0.9999999999999999,1.0,0.3
lenient_30,36,pec,0.0029333968747704306,0.9999999999999999,1.0,0.3
lenient_30,37,mv,0.0027666666666666673,0.8666666666666666,0.9333333333333333,0.3
lenient_30,37,ds,0.002280333333333332,0.9999999999999999,1.0,0.3
lenient_30,37,pec,0.0032037195626714,0.9999999999999999,1.0,0.3
lenient_30,38,mv,0.003325000000000001,0.9999999999999999,1.0,0.3
lenient_30,38,ds,0.0017638333333333314,0.9999999999999999,1.0,0.3
lenient_30,38,pec,0.002629344501310544,0.9999999999999999,1.0,0.3
lenient_30,39,mv,0.0031053333333333328,0.9999999999999999,1.0,0.3
lenient_30,39,ds,0.0013754999999999998,0.9999999999999999,1.0,0.3
lenient_30,39,pec,0.00213480640895415,0.9999999999999999,1.0,0.3
lenient_30,40,mv,0.0034768333333333357,0.9999999999999999,1.0,0.3
lenient_30,40,ds,0.0012303333333333357,0.9999999999999999,1.0,0.3
lenient_30,40,pec,0.0019937236968685687,0.9999999999999999,1.0,0.3
lenient_30,41,mv,0.003183166666666669,0.9999999999999999,1.0,0.3
lenient_30,41,ds,0.002564666666666668,0.9999999999999999,1.0,0.3
lenient_30,41,pec,0.004013862007639674,0.9999999999999999,1.0,0.3
lenient_30,42,mv,0.003289166666666668,0.9999999999999999,1.0,0.3
lenient_30,42,ds,0.0019474999999999987,0.9999999999999999,1.0,0.3
lenient_30,42,pec,0.0029030780285586315,0.9999999999999999,1.0,0.3
lenient_30,43,mv,0.002313833333333333,0.9999999999999999,1.0,0.3
lenient_30,43,ds,0.0015083333333333329,0.9999999999999999,1.0,0.3
lenient_30,43,pec,0.002257652405335439,0.9999999999999999,1.0,0.3
lenient_30,44,mv,0.0021956666666666674,0.9999999999999999,1.0,0.3
lenient_30,44,ds,0.0009553333333333345,0.9999999999999999,1.0,0.3
lenient_30,44,pec,0.0018887628679194297,0.9999999999999999,1.0,0.3
lenient_30,45,mv,0.0020658333333333345,0.9999999999999999,1.0,0.3
lenient_30,45,ds,0.001009000000000001,0.9999999999999999,1.0,0.3
lenient_30,45,pec,0.001544728441817323,0.9999999999999999,1.0,0.3
lenient_30,46,mv,0.0031086666666666706,0.9999999999999999,1.0,0.3
lenient_30,46,ds,0.0011671666666666675,0.9999999999999999,1.0,0.3
lenient_30,46,pec,0.0018219316788100426,0.9999999999999999,1.0,0.3
lenient_30,47,mv,0.0035493333333333327,0.9999999999999999,1.0,0.3
lenient_30,47,ds,0.0028413333333333324,0.9999999999999999,1.0,0.3
lenient_30,47,pec,0.0035767848441673362,0.9999999999999999,1.0,0.3
lenient_30,48,mv,0.0032138333333333324,0.8666666666666666,0.9333333333333333,0.3
lenient_30,48,ds,0.0011508333333333334,0.9999999999999999,1.0,0.3
lenient_30,48,pec,0.0020829011767939712,0.9999999999999999,1.0,0.3
lenient_30,49,mv,0.003032166666666667,0.9999999999999999,1.0,0.3
lenient_30,49,ds,0.0014566666666666686,0.9999999999999999,1.0,0.3
lenient_30,49,pec,0.002523662681504035,0.9999999999999999,1.0,0.3
lenient_30,50,mv,0.002342333333333334,0.9999999999999999,1.0,0.3
lenient_30,50,ds,0.0014425000000000004,0.9999999999999999,1.0,0.3
lenient_30,50,pec,0.0022913115086384294,0.9999999999999999,1.0,0.3
lenient_30,51,mv,0.0035018333333333347,0.9999999999999999,1.0,0.3
lenient_30,51,ds,0.0019078333333333334,0.9999999999999999,1.0,0.3
lenient_30,51,pec,0.002774440869191347,0.9999999999999999,1.0,0.3
lenient_30,52,mv,0.002348500000000001,0.9999999999999999,1.0,0.3
lenient_30,52,ds,0.0013201666666666672,0.9999999999999999,1.0,0.3
lenient_30,52,pec,0.002067442152133408,0.9999999999999999,1.0,0.3
lenient_30,53,mv,0.0031761666666666657,0.9999999999999999,1.0,0.3
lenient_30,53,ds,0.0013494999999999991,0.9999999999999999,1.0,0.3
lenient_30,53,pec,0.0017963287459469522,0.9999999999999999,1.0,0.3
lenient_30,54,mv,0.0022880000000000014,0.9999999999999999,1.0,0.3
lenient_30,54,ds,0.0013768333333333339,0.9999999999999999,1.0,0.3
lenient_30,54,pec,0.002424980743352178,0.9999999999999999,1.0,0.3
lenient_30,55,mv,0.003317,0.9999999999999999,1.0,0.3
lenient_30,55,ds,0.0022558333333333315,0.9999999999999999,1.0,0.3
lenient_30,55,pec,0.0034172864261746484,0.9999999999999999,1.0,0.3
lenient_30,56,mv,0.0020140000000000023,0.9999999999999999,1.0,0.3
lenient_30,56,ds,0.0010265000000000012,0.9999999999999999,1.0,0.3
lenient_30,56,pec,0.0018092583677347211,0.9999999999999999,1.0,0.3
lenient_30,57,mv,0.0030598333333333367,0.9999999999999999,1.0,0.3
lenient_30,57,ds,0.0018326666666666673,0.9999999999999999,1.0,0.3
lenient_30,57,pec,0.0027826306600929316,0.9999999999999999,1.0,0.3
lenient_30,58,mv,0.003682500000000002,0.9999999999999999,1.0,0.3
lenient_30,58,ds,0.001994833333333333,0.9999999999999999,1.0,0.3
lenient_30,58,pec,0.002978528141788317,0.9999999999999999,1.0,0.3
lenient_30,59,mv,0.0029511666666666666,0.9999999999999999,1.0,0.3
lenient_30,59,ds,0.0020593333333333345,0.9999999999999999,1.0,0.3
lenient_30,59,pec,0.003014991992798298,0.9999999999999999,1.0,0.3
lenient_30,60,mv,0.0021065000000000025,0.9999999999999999,1.0,0.3
lenient_30,60,ds,0.0012368333333333313,0.9999999999999999,1.0,0.3
lenient_30,60,pec,0.0016797266206771057,0.9999999999999999,1.0,0.3
lenient_30,61,mv,0.0035836666666666673,0.9999999999999999,1.0,0.3
lenient_30,61,ds,0.0016151666666666677,0.9999999999999999,1.0,0.3
lenient_30,61,pec,0.0023618573665961803,0.9999999999999999,1.0,0.3
lenient_30,62,mv,0.003379666666666671,0.9999999999999999,1.0,0.3
lenient_30,62,ds,0.0018833333333333367,0.9999999999999999,1.0,0.3
lenient_30,62,pec,0.0027075900532570266,0.9999999999999999,1.0,0.3
lenient_30,63,mv,0.0022515000000000013,0.9999999999999999,1.0,0.3
lenient_30,63,ds,0.001908333333333332,0.9999999999999999,1.0,0.3
lenient_30,63,pec,0.002319279044109517,0.9999999999999999,1.0,0.3
lenient_30,64,mv,0.002862166666666668,0.9999999999999999,1.0,0.3
lenient_30,64,ds,0.001587499999999998,0.9999999999999999,1.0,0.3
lenient_30,64,pec,0.00216668429157306,0.9999999999999999,1.0,0.3
lenient_30,65,mv,0.0031935000000000006,0.9999999999999999,1.0,0.3
lenient_30,65,ds,0.0021504999999999983,0.9999999999999999,1.0,0.3
lenient_30,65,pec,0.003266336669452452,0.9999999999999999,1.0,0.3
lenient_30,66,mv,0.002558333333333333,0.9999999999999999,1.0,0.3
lenient_30,66,ds,0.0006303333333333331,0.9999999999999999,1.0,0.3
lenient_30,66,pec,0.0011582252528737015,0.9999999999999999,1.0,0.3
lenient_30,67,mv,0.0028615000000000025,0.9999999999999999,1.0,0.3
lenient_30,67,ds,0.001537666666666668,0.9999999999999999,1.0,0.3
lenient_30,67,pec,0.0022888948120852355,0.9999999999999999,1.0,0.3
lenient_30,68,mv,0.0035076666666666693,0.9999999999999999,1.0,0.3
lenient_30,68,ds,0.0021793333333333313,0.8666666666666666,0.9333333333333333,0.3
lenient_30,68,pec,0.003129482141937433,0.8666666666666666,0.9333333333333333,0.3
