config,repetition,method,mse,kendall_tau,ranking_accuracy,strict_fraction
strict_20,52,pec,0.001778106276453214,0.9999999999999999,1.0,0.2
strict_20,53,mv,0.0016338333333333324,0.9999999999999999,1.0,0.2
strict_20,53,ds,0.0012166666666666658,0.9999999999999999,1.0,0.2
strict_20,53,pec,0.0014273471314457172,0.9999999999999999,1.0,0.2
strict_20,54,mv,0.0015946666666666678,0.9999999999999999,1.0,0.2
strict_20,54,ds,0.0013106666666666672,0.9999999999999999,1.0,0.2
strict_20,54,pec,0.0019172201210029877,0.9999999999999999,1.0,0.2
strict_20,55,mv,0.002479333333333332,0.9999999999999999,1.0,0.2
strict_20,55,ds,0.0013649999999999992,0.9999999999999999,1.0,0.2
strict_20,55,pec,0.0020366168935520286,0.9999999999999999,1.0,0.2
strict_20,56,mv,0.0016773333333333336,0.9999999999999999,1.0,0.2
strict_20,56,ds,0.0009010000000000009,0.9999999999999999,1.0,0.2
strict_20,56,pec,0.001591038720638294,0.9999999999999999,1.0,0.2
strict_20,57,mv,0.001931833333333334,0.9999999999999999,1.0,0.2
strict_20,57,ds,0.0013281666666666678,0.9999999999999999,1.0,0.2
strict_20,57,pec,0.0018973385892988295,0.9999999999999999,1.0,0.2
strict_20,58,mv,0.002674666666666664,0.9999999999999999,1.0,0.2
strict_20,58,ds,0.0018260000000000006,0.9999999999999999,1.0,0.2
strict_20,58,pec,0.00273656761996271,0.9999999999999999,1.0,0.2
strict_20,59,mv,0.0021068333333333325,0.9999999999999999,1.0,0.2
strict_20,59,ds,0.001766833333333334,0.9999999999999999,1.0,0.2
strict_20,59,pec,0.002419293719706265,0.9999999999999999,1.0,0.2
strict_20,60,mv,0.0015928333333333352,0.9999999999999999,1.0,0.2
strict_20,60,ds,0.000992166666666667,0.9999999999999999,1.0,0.2
strict_20,60,pec,0.0015234422533434249,0.9999999999999999,1.0,0.2
strict_20,61,mv,0.0025849999999999988,0.9999999999999999,1.0,0.2
strict_20,61,ds,0.0015063333333333341,0.9999999999999999,1.0,0.2
strict_20,61,pec,0.002384609164999755,0.9999999999999999,1.0,0.2
strict_20,62,mv,0.0022141666666666694,0.9999999999999999,1.0,0.2
strict_20,62,ds,0.001584000000000003,0.9999999999999999,1.0,0.2
strict_20,62,pec,0.002514346176960984,0.9999999999999999,1.0,0.2
strict_20,63,mv,0.0016583333333333344,0.9999999999999999,1.0,0.2
strict_20,63,ds,0.0014238333333333345,0.9999999999999999,1.0,0.2
strict_20,63,pec,0.0018836488029358393,0.9999999999999999,1.0,0.2
strict_20,64,mv,0.0016909999999999974,0.9999999999999999,1.0,0.2
strict_20,64,ds,0.001418499999999998,0.9999999999999999,1.0,0.2
strict_20,64,pec,0.0019267803215656115,0.9999999999999999,1.0,0.2
strict_20,65,mv,0.0025856666666666645,0.9999999999999999,1.0,0.2
strict_20,65,ds,0.002266999999999998,0.9999999999999999,1.0,0.2
strict_20,65,pec,0.003113471424244372,0.9999999999999999,1.0,0.2
strict_20,66,mv,0.0010556666666666668,0.9999999999999999,1.0,0.2
strict_20,66,ds,0.000656833333333333,0.9999999999999999,1.0,0.2
strict_20,66,pec,0.0010243758325596758,0.9999999999999999,1.0,0.2
strict_20,67,mv,0.0017656666666666671,0.9999999999999999,1.0,0.2
strict_20,67,ds,0.0015925000000000012,0.9999999999999999,1.0,0.2
strict_20,67,pec,0.002354160011326712,0.9999999999999999,1.0,0.2
strict_20,68,mv,0.0023778333333333316,0.9999999999999999,1.0,0.2
strict_20,68,ds,0.0020765000000000002,0.9999999999999999,1.0,0.2
strict_20,68,pec,0.0027557861789013825,0.9999999999999999,1.0,0.2
strict_20,69,mv,0.002080666666666665,0.9999999999999999,1.0,0.2
strict_20,69,ds,0.0016274999999999998,0.9999999999999999,1.0,0.2
strict_20,69,pec,0.0022542916595934713,0.9999999999999999,1.0,0.2
strict_20,70,mv,0.002062833333333332,0.9999999999999999,1.0,0.2
strict_20,70,ds,0.0016788333333333334,0.9999999999999999,1.0,0.2
strict_20,70,pec,0.00264575731475021,0.9999999999999999,1.0,0.2
strict_20,71,mv,0.002655000000000001,0.9999999999999999,1.0,0.2
strict_20,71,ds,0.0019526666666666668,0.9999999999999999,1.0,0.2
strict_20,71,pec,0.002613211536816342,0.9999999999999999,1.0,0.2
strict_20,72,mv,0.001592000000000002,0.9999999999999999,1.0,0.2
strict_20,72,ds,0.0009231666666666675,0.9999999999999999,1.0,0.2
strict_20,72,pec,0.0013365086336891404,0.9999999999999999,1.0,0.2
strict_20,73,mv,0.0016675000000000006,0.9999999999999999,1.0,0.2
strict_20,73,ds,0.0011433333333333337,0.9999999999999999,1.0,0.2
strict_20,73,pec,0.0017129552319303405,0.9999999999999999,1.0,0.2
strict_20,74,mv,0.0015113333333333322,0.9999999999999999,1.0,0.2
strict_20,74,ds,0.0008378333333333336,0.9999999999999999,1.0,0.2
strict_20,74,pec,0.0016146723359156897,0.9999999999999999,1.0,0.2
strict_20,75,mv,0.0021683333333333324,0.9999999999999999,1.0,0.2
strict_20,75,ds,0.002018999999999999,0.9999999999999999,1.0,0.2
strict_20,75,pec,0.0023485962498964886,0.9999999999999999,1.0,0.2
strict_20,76,mv,0.002135833333333334,0.9999999999999999,1.0,0.2
strict_20,76,ds,0.001424666666666666,0.9999999999999999,1.0,0.2
strict_20,76,pec,0.0019219050615632844,0.9999999999999999,1.0,0.2
strict_20,77,mv,0.002447666666666666,0.9999999999999999,1.0,0.2
strict_20,77,ds,0.0013408333333333325,0.9999999999999999,1.0,0.2
strict_20,77,pec,0.00217658121751947,0.9999999999999999,1.0,0.2
strict_20,78,mv,0.0014528333333333327,0.9999999999999999,1.0,0.2
strict_20,78,ds,0.001321333333333333,0.9999999999999999,1.0,0.2
strict_20,78,pec,0.0022368439635109465,0.9999999999999999,1.0,0.2
strict_20,79,mv,0.002239166666666667,0.9999999999999999,1.0,0.2
strict_20,79,ds,0.0011943333333333328,0.9999999999999999,1.0,0.2
strict_20,79,pec,0.0018135155412527563,0.9999999999999999,1.0,0.2
strict_20,80,mv,0.0021651666666666677,0.9999999999999999,1.0,0.2
strict_20,80,ds,0.0010311666666666668,0.9999999999999999,1.0,0.2
strict_20,80,pec,0.0016822940184579433,0.9999999999999999,1.0,0.2
strict_20,81,mv,0.0024173333333333325,0.9999999999999999,1.0,0.2
strict_20,81,ds,0.0015533333333333321,0.9999999999999999,1.0,0.2
strict_20,81,pec,0.002175691981576681,0.9999999999999999,1.0,0.2
strict_20,82,mv,0.001848333333333333,0.9999999999999999,1.0,0.2
strict_20,82,ds,0.0012676666666666663,0.9999999999999999,1.0,0.2
strict_20,82,pec,0.0019396081975148081,0.9999999999999999,1.0,0.2
strict_20,83,mv,0.0017636666666666669,0.9999999999999999,1.0,0.2
strict_20,83,ds,0.0008363333333333336,0.9999999999999999,1.0,0.2
strict_20,83,pec,0.0012537843360230616,0.9999999999999999,1.0,0.2
strict_20,84,mv,0.0020913333333333335,0.9999999999999999,1.0,0.2
strict_20,84,ds,0.0017083333333333336,0.9999999999999999,1.0,0.2
strict_20,84,pec,0.002220621013257679,0.9999999999999999,1.0,0.2
strict_20,85,mv,0.0020351666666666665,0.9999999999999999,1.0,0.2
strict_20,85,ds,0.001361333333333333,0.9999999999999999,1.0,0.2
strict_20,85,pec,0.0022458268055172317,0.9999999999999999,1.0,0.2
strict_20,86,mv,0.0018685000000000012,0.8666666666666666,0.9333333333333333,0.2
strict_20,86,ds,0.0013391666666666658,0.8666666666666666,0.9333333333333333,0.2
strict_20,86,pec,0.0021209290450142034,0.8666666666666666,0.9333333333333333,0.2
strict_20,87,mv,0.002172999999999999,0.8666666666666666,0.9333333333333333,0.2
strict_20,87,ds,0.0010128333333333326,0.9999999999999999,1.0,0.2
strict_20,87,pec,0.0016731808880481858,0.9999999999999999,1.0,0.2
strict_20,88,mv,0.001843666666666667,0.9999999999999999,1.0,0.2
strict_20,88,ds,0.0007748333333333336,0.9999999999999999,1.0,0.2
strict_20,88,pec,0.0014488968632832453,0.9999999999999999,1.0,0.2
strict_20,89,mv,0.0020715,0.9999999999999999,1.0,0.2
strict_20,89,ds,0.0016788333333333332,0.9999999999999999,1.0,0.2
strict_20,89,pec,0.0021511726344141864,0.9999999999999999,1.0,0.2
strict_20,90,mv,0.0017341666666666675,0.9999999999999999,1.0,0.2
strict_20,90,ds,0.001218333333333335,0.9999999999999999,1.0,0.2
strict_20,90,pec,0.0018868564929595839,0.9999999999999999,1.0,0.2
strict_20,91,mv,0.0016131666666666653,0.9999999999999999,1.0,0.2
strict_20,91,ds,0.0017268333333333322,0.9999999999999999,1.0,0.2
strict_20,91,pec,0.002572664975632969,0.9999999999999999,1.0,0.2
strict_20,92,mv,0.0019591666666666646,0.9999999999999999,1.0,0.2
strict_20,92,ds,0.0016469999999999974,0.9999999999999999,1.0,0.2
strict_20,92,pec,0.0022205612584143687,0.9999999999999999,1.0,0.2
strict_20,93,mv,0.002438333333333334,0.9999999999999999,1.0,0.2
strict_20,93,ds,0.0013611666666666679,0.9999999999999999,1.0,0.2
strict_20,93,pec,0.0021700678346343563,0.9999999999999999,1.0,0.2
strict_20,94,mv,0.0024598333333333325,0.9999999999999999,1.0,0.2
strict_20,94,ds,0.0014239999999999984,0.9999999999999999,1.0,0.2
strict_20,94,pec,0.0021017030302782932,0.9999999999999999,1.0,0.2
strict_20,95,mv,0.0019438333333333339,0.9999999999999999,1.0,0.2
strict_20,95,ds,0.0008455000000000007,0.9999999999999999,1.0,0.2
strict_20,95,pec,0.0012880403768279762,0.9999999999999999,1.0,0.2
strict_20,96,mv,0.0025576666666666656,0.9999999999999999,1.0,0.2
strict_20,96,ds,0.0013419999999999997,0.9999999999999999,1.0,0.2
strict_20,96,pec,0.002209463327883989,0.9999999999999999,1.0,0.2
strict_20,97,mv,0.0026104999999999995,0.9999999999999999,1.0,0.2
strict_20,97,ds,0.0019353333333333338,0.9999999999999999,1.0,0.2
strict_20,97,pec,0.002842642854590587,0.9999999999999999,1.0,0.2
strict_20,98,mv,0.0022031666666666675,0.9999999999999999,1.0,0.2
strict_20,98,ds,0.0016325000000000003,0.9999999999999999,1.0,0.2
strict_20,98,pec,0.0023454044937335585,0.9999999999999999,1.0,0.2
strict_20,99,mv,0.0027178333333333343,0.9999999999999999,1.0,0.2
strict_20,99,ds,0.0019026666666666682,0.9999999999999999,1.0,0.2
strict_20,99,pec,0.002267477730098168,0.9999999999999999,1.0,0.2
strict_30,0,mv,0.0027198333333333324,0.9999999999999999,1.0,0.3
strict_30,0,ds,0.001502666666666667,0.9999999999999999,1.0,0.3
strict_30,0,pec,0.0024290250508798247,0.9999999999999999,1.0,0.3
strict_30,1,mv,0.0040758333333333315,0.9999999999999999,1.0,0.3
strict_30,1,ds,0.002506666666666665,0.9999999999999999,1.0,0.3
strict_30,1,pec,0.0035328767357117583,0.9999999999999999,1.0,0.3
strict_30,2,mv,0.0027473333333333343,0.9999999999999999,1.0,0.3
strict_30,2,ds,0.0011439999999999998,0.9999999999999999,1.0,0.3
strict_30,2,pec,0.001873692295522174,0.9999999999999999,1.0,0.3
strict_30,3,mv,0.002609333333333331,0.9999999999999999,1.0,0.3
strict_30,3,ds,0.001593333333333333,0.9999999999999999,1.0,0.3
strict_30,3,pec,0.002457610771654897,0.9999999999999999,1.0,0.3
strict_30,4,mv,0.0036853333333333334,0.9999999999999999,1.0,0.3
strict_30,4,ds,0.0020558333333333344,0.9999999999999999,1.0,0.3
strict_30,4,pec,0.003291295262250095,0.9999999999999999,1.0,0.3
strict_30,5,mv,0.0020964999999999994,0.9999999999999999,1.0,0.3
strict_30,5,ds,0.001226,0.9999999999999999,1.0,0.3
strict_30,5,pec,0.0021439858949074374,0.9999999999999999,1.0,0.3
strict_30,6,mv,0.002725666666666666,0.9999999999999999,1.0,0.3
strict_30,6,ds,0.0017238333333333342,0.9999999999999999,1.0,0.3
strict_30,6,pec,0.0027545837625812496,0.9999999999999999,1.0,0.3
strict_30,7,mv,0.0018860000000000016,0.9999999999999999,1.0,0.3
strict_30,7,ds,0.000649666666666667,0.9999999999999999,1.0,0.3
strict_30,7,pec,0.0010947516368749043,0.9999999999999999,1.0,0.3
strict_30,8,mv,0.0026678333333333324,0.9999999999999999,1.0,0.3
strict_30,8,ds,0.0017011666666666677,0.9999999999999999,1.0,0.3
strict_30,8,pec,0.0027337463340604603,0.9999999999999999,1.0,0.3
strict_30,9,mv,0.002502500000000001,0.9999999999999999,1.0,0.3
strict_30,9,ds,0.0014660000000000022,0.9999999999999999,1.0,0.3
strict_30,9,pec,0.0023532278279645813,0.9999999999999999,1.0,0.3
strict_30,10,mv,0.0027928333333333308,0.9999999999999999,1.0,0.3
strict_30,10,ds,0.002651499999999999,0.9999999999999999,1.0,0.3
strict_30,10,pec,0.0033748976145251165,0.9999999999999999,1.0,0.3
strict_30,11,mv,0.0028391666666666635,0.9999999999999999,1.0,0.3
strict_30,11,ds,0.0014324999999999974,0.9999999999999999,1.0,0.3
strict_30,11,pec,0.0022043540394681093,0.9999999999999999,1.0,0.3
strict_30,12,mv,0.0028023333333333325,0.9999999999999999,1.0,0.3
strict_30,12,ds,0.0010861666666666667,0.9999999999999999,1.0,0.3
strict_30,12,pec,0.0021156270856340564,0.9999999999999999,1.0,0.3
strict_30,13,mv,0.0026099999999999977,0.9999999999999999,1.0,0.3
strict_30,13,ds,0.0014313333333333329,0.9999999999999999,1.0,0.3
strict_30,13,pec,0.002302204671515233,0.9999999999999999,1.0,0.3
strict_30,14,mv,0.002299333333333331,0.9999999999999999,1.0,0.3
strict_30,14,ds,0.0012838333333333328,0.9999999999999999,1.0,0.3
strict_30,14,pec,0.002152228207924664,0.9999999999999999,1.0,0.3
strict_30,15,mv,0.002745833333333335,0.9999999999999999,1.0,0.3
strict_30,15,ds,0.001619833333333334,0.9999999999999999,1.0,0.3
strict_30,15,pec,0.002247806321937947,0.9999999999999999,1.0,0.3
strict_30,16,mv,0.002407999999999999,0.9999999999999999,1.0,0.3
strict_30,16,ds,0.0014903333333333316,0.9999999999999999,1.0,0.3
strict_30,16,pec,0.0024450319730487226,0.9999999999999999,1.0,0.3
strict_30,17,mv,0.0026544999999999984,0.9999999999999999,1.0,0.3
strict_30,17,ds,0.0009145000000000007,0.9999999999999999,1.0,0.3
strict_30,17,pec,0.0015377303471339383,0.9999999999999999,1.0,0.3
strict_30,18,mv,0.0024249999999999983,0.9999999999999999,1.0,0.3
strict_30,18,ds,0.0012618333333333336,0.9999999999999999,1.0,0.3
strict_30,18,pec,0.002033708544430239,0.9999999999999999,1.0,0.3
strict_30,19,mv,0.0029006666666666625,0.9999999999999999,1.0,0.3
strict_30,19,ds,0.0018334999999999992,0.9999999999999999,1.0,0.3
strict_30,19,pec,0.0028064308455114963,0.9999999999999999,1.0,0.3
strict_30,20,mv,0.0025779999999999983,0.9999999999999999,1.0,0.3
strict_30,20,ds,0.0012776666666666663,0.9999999999999999,1.0,0.3
strict_30,20,pec,0.0014986563310836738,0.9999999999999999,1.0,0.3
strict_30,21,mv,0.0018331666666666668,0.9999999999999999,1.0,0.3
strict_30,21,ds,0.0008271666666666678,0.9999999999999999,1.0,0.3
strict_30,21,pec,0.0012829264451165972,0.9999999999999999,1.0,0.3
strict_30,22,mv,0.0021508333333333323,0.9999999999999999,1.0,0.3
strict_30,22,ds,0.0009625000000000001,0.9999999999999999,1.0,0.3
strict_30,22,pec,0.0018601169342252176,0.9999999999999999,1.0,0.3
strict_30,23,mv,0.002566166666666665,0.9999999999999999,1.0,0.3
strict_30,23,ds,0.0013020000000000006,0.9999999999999999,1.0,0.3
strict_30,23,pec,0.002189326321627647,0.9999999999999999,1.0,0.3
strict_30,24,mv,0.0021945000000000003,0.9999999999999999,1.0,0.3
strict_30,24,ds,0.0013104999999999992,0.9999999999999999,1.0,0.3
strict_30,24,pec,0.001964676371319344,0.9999999999999999,1.0,0.3
strict_30,25,mv,0.00335583333333333,0.8666666666666666,0.9333333333333333,0.3
strict_30,25,ds,0.0017886666666666648,0.9999999999999999,1.0,0.3
strict_30,25,pec,0.0028456248639827596,0.9999999999999999,1.0,0.3
strict_30,26,mv,0.0027113333333333343,0.9999999999999999,1.0,0.3
strict_30,26,ds,0.0016398333333333336,0.9999999999999999,1.0,0.3
strict_30,26,pec,0.0022752246344259525,0.9999999999999999,1.0,0.3
strict_30,27,mv,0.002389500000000001,0.9999999999999999,1.0,0.3
strict_30,27,ds,0.002129166666666667,0.9999999999999999,1.0,0.3
strict_30,27,pec,0.0030883829554228786,0.9999999999999999,1.0,0.3
strict_30,28,mv,0.002353333333333332,0.9999999999999999,1.0,0.3
strict_30,28,ds,0.0017204999999999992,0.9999999999999999,1.0,0.3
strict_30,28,pec,0.0022212891402813998,0.9999999999999999,1.0,0.3
strict_30,29,mv,0.0015678333333333354,0.9999999999999999,1.0,0.3
strict_30,29,ds,0.001183166666666668,0.9999999999999999,1.0,0.3
strict_30,29,pec,0.0020216568127937457,0.9999999999999999,1.0,0.3
strict_30,30,mv,0.003106000000000001,0.8666666666666666,0.9333333333333333,0.3
strict_30,30,ds,0.001594500000000003,0.8666666666666666,0.9333333333333333,0.3
strict_30,30,pec,0.0025791430536418612,0.8666666666666666,0.9333333333333333,0.3
strict_30,31,mv,0.002638333333333333,0.9999999999999999,1.0,0.3
strict_30,31,ds,0.0016228333333333338,0.9999999999999999,1.0,0.3
strict_30,31,pec,0.002495542117030562,0.9999999999999999,1.0,0.3
strict_30,32,mv,0.0019904999999999996,0.9999999999999999,1.0,0.3
strict_30,32,ds,0.0015718333333333324,0.9999999999999999,1.0,0.3
strict_30,32,pec,0.002176841532095787,0.9999999999999999,1.0,0.3
strict_30,33,mv,0.0029231666666666646,0.9999999999999999,1.0,0.3
strict_30,33,ds,0.0019166666666666644,0.9999999999999999,1.0,0.3
strict_30,33,pec,0.002814068948208643,0.9999999999999999,1.0,0.3
strict_30,34,mv,0.0032049999999999978,0.9999999999999999,1.0,0.3
strict_30,34,ds,0.001652333333333333,0.9999999999999999,1.0,0.3
strict_30,34,pec,0.0025213281621740877,0.9999999999999999,1.0,0.3
strict_30,35,mv,0.002111999999999998,0.9999999999999999,1.0,0.3
strict_30,35,ds,0.0014694999999999984,0.9999999999999999,1.0,0.3
strict_30,35,pec,0.002271541889397937,0.9999999999999999,1.0,0.3
strict_30,36,mv,0.0029843333333333315,0.9999999999999999,1.0,0.3
strict_30,36,ds,0.001588166666666666,0.9999999999999999,1.0,0.3
strict_30,36,pec,0.002457059453377091,0.9999999999999999,1.0,0.3
strict_30,37,mv,0.0024393333333333315,0.9999999999999999,1.0,0.3
strict_30,37,ds,0.0015795000000000013,0.9999999999999999,1.0,0.3
strict_30,37,pec,0.002438374671897521,0.9999999999999999,1.0,0.3
strict_30,38,mv,0.002672499999999998,0.9999999999999999,1.0,0.3
strict_30,38,ds,0.001667166666666666,0.9999999999999999,1.0,0.3
strict_30,38,pec,0.002298055954641993,0.9999999999999999,1.0,0.3
strict_30,39,mv,0.0019638333333333335,0.9999999999999999,1.0,0.3
strict_30,39,ds,0.0009991666666666664,0.9999999999999999,1.0,0.3
strict_30,39,pec,0.0020415409566112174,0.9999999999999999,1.0,0.3
strict_30,40,mv,0.0017986666666666691,0.9999999999999999,1.0,0.3
strict_30,40,ds,0.0011470000000000015,0.9999999999999999,1.0,0.3
strict_30,40,pec,0.001719425697704803,0.9999999999999999,1.0,0.3
strict_30,41,mv,0.0031106666666666683,0.9999999999999999,1.0,0.3
strict_30,41,ds,0.0022798333333333347,0.9999999999999999,1.0,0.3
strict_30,41,pec,0.0035621191798109486,0.9999999999999999,1.0,0.3
strict_30,42,mv,0.002596999999999999,0.9999999999999999,1.0,0.3
strict_30,42,ds,0.001669833333333334,0.9999999999999999,1.0,0.3
strict_30,42,pec,0.002617661662420393,0.9999999999999999,1.0,0.3
strict_30,43,mv,0.002598499999999998,0.9999999999999999,1.0,0.3
strict_30,43,ds,0.0014318333333333327,0.9999999999999999,1.0,0.3
strict_30,43,pec,0.002258898876896487,0.9999999999999999,1.0,0.3
strict_30,44,mv,0.00215016666666667,0.9999999999999999,1.0,0.3
strict_30,44,ds,0.0008616666666666678,0.9999999999999999,1.0,0.3
strict_30,44,pec,0.0017665892422837036,0.9999999999999999,1.0,0.3
strict_30,45,mv,0.002533500000000003,0.9999999999999999,1.0,0.3
strict_30,45,ds,0.0010880000000000009,0.9999999999999999,1.0,0.3
strict_30,45,pec,0.0016166544655706588,0.9999999999999999,1.0,0.3
strict_30,46,mv,0.0016998333333333338,0.9999999999999999,1.0,0.3
strict_30,46,ds,0.0009951666666666674,0.9999999999999999,1.0,0.3
strict_30,46,pec,0.0015357718330460443,0.9999999999999999,1.0,0.3
strict_30,47,mv,0.003480499999999998,0.9999999999999999,1.0,0.3
strict_30,47,ds,0.002405833333333332,0.9999999999999999,1.0,0.3
strict_30,47,pec,0.0033825769082180793,0.9999999999999999,1.0,0.3
strict_30,48,mv,0.0022481666666666652,0.8666666666666666,0.9333333333333333,0.3
strict_30,48,ds,0.0010821666666666666,0.9999999999999999,1.0,0.3
strict_30,48,pec,0.001959305339363003,0.9999999999999999,1.0,0.3
strict_30,49,mv,0.0021663333333333356,0.9999999999999999,1.0,0.3
strict_30,49,ds,0.0009881666666666674,0.9999999999999999,1.0,0.3
strict_30,49,pec,0.0017542948223808967,0.9999999999999999,1.0,0.3
strict_30,50,mv,0.0019233333333333335,0.9999999999999999,1.0,0.3
strict_30,50,ds,0.001439500000000001,0.9999999999999999,1.0,0.3
strict_30,50,pec,0.0022261050671556503,0.9999999999999999,1.0,0.3
strict_30,51,mv,0.0022429999999999998,0.9999999999999999,1.0,0.3
strict_30,51,ds,0.001637666666666666,0.9999999999999999,1.0,0.3
strict_30,51,pec,0.0022533519038811112,0.9999999999999999,1.0,0.3
strict_30,52,mv,0.0019818333333333315,0.9999999999999999,1.0,0.3
strict_30,52,ds,0.000986333333333335,0.9999999999999999,1.0,0.3
strict_30,52,pec,0.001983539781246765,0.9999999999999999,1.0,0.3
strict_30,53,mv,0.00218333333333333,0.9999999999999999,1.0,0.3
strict_30,53,ds,0.001621333333333333,0.9999999999999999,1.0,0.3
strict_30,53,pec,0.001723531166561933,0.9999999999999999,1.0,0.3
strict_30,54,mv,0.002214333333333333,0.9999999999999999,1.0,0.3
strict_30,54,ds,0.001225166666666667,0.9999999999999999,1.0,0.3
strict_30,54,pec,0.0019723412928670616,0.9999999999999999,1.0,0.3
strict_30,55,mv,0.002866166666666664,0.9999999999999999,1.0,0.3
strict_30,55,ds,0.0016926666666666659,0.9999999999999999,1.0,0.3
strict_30,55,pec,0.0023500066128377558,0.9999999999999999,1.0,0.3
strict_30,56,mv,0.002109333333333334,0.9999999999999999,1.0,0.3
strict_30,56,ds,0.0008111666666666674,0.9999999999999999,1.0,0.3
strict_30,56,pec,0.0016518355975938426,0.9999999999999999,1.0,0.3
strict_30,57,mv,0.002334500000000001,0.9999999999999999,1.0,0.3
strict_30,57,ds,0.0013628333333333348,0.9999999999999999,1.0,0.3
strict_30,57,pec,0.0019849247467756187,0.9999999999999999,1.0,0.3
strict_30,58,mv,0.0032811666666666653,0.9999999999999999,1.0,0.3
strict_30,58,ds,0.0021858333333333343,0.9999999999999999,1.0,0.3
strict_30,58,pec,0.0031300045340044726,0.9999999999999999,1.0,0.3
strict_30,59,mv,0.0029154999999999975,0.9999999999999999,1.0,0.3
strict_30,59,ds,0.001841833333333334,0.9999999999999999,1.0,0.3
strict_30,59,pec,0.002557552045587564,0.9999999999999999,1.0,0.3
strict_30,60,mv,0.002006166666666666,0.9999999999999999,1.0,0.3
strict_30,60,ds,0.000961833333333334,0.9999999999999999,1.0,0.3
strict_30,60,pec,0.0014582670508918774,0.9999999999999999,1.0,0.3
strict_30,61,mv,0.002970166666666665,0.9999999999999999,1.0,0.3
strict_30,61,ds,0.0017708333333333343,0.9999999999999999,1.0,0.3
strict_30,61,pec,0.002425198539718939,0.9999999999999999,1.0,0.3
strict_30,62,mv,0.0031720000000000047,0.9999999999999999,1.0,0.3
strict_30,62,ds,0.002130166666666669,0.9999999999999999,1.0,0.3
strict_30,62,pec,0.002952283583160683,0.9999999999999999,1.0,0.3
strict_30,63,mv,0.0021624999999999986,0.9999999999999999,1.0,0.3
strict_30,63,ds,0.0014300000000000014,0.9999999999999999,1.0,0.3
strict_30,63,pec,0.0019993139735660216,0.9999999999999999,1.0,0.3
strict_30,64,mv,0.001990666666666665,0.9999999999999999,1.0,0.3
strict_30,64,ds,0.0013926666666666662,0.9999999999999999,1.0,0.3
strict_30,64,pec,0.0016849867214090953,0.9999999999999999,1.0,0.3
strict_30,65,mv,0.0029324999999999976,0.9999999999999999,1.0,0.3
strict_30,65,ds,0.002114833333333332,0.9999999999999999,1.0,0.3
strict_30,65,pec,0.003269169286509211,0.9999999999999999,1.0,0.3
strict_30,66,mv,0.001321000000000001,0.9999999999999999,1.0,0.3
strict_30,66,ds,0.0008279999999999997,0.9999999999999999,1.0,0.3
strict_30,66,pec,0.0012750348525313315,0.9999999999999999,1.0,0.3
strict_30,67,mv,0.0026336666666666696,0.9999999999999999,1.0,0.3
strict_30,67,ds,0.0017255000000000011,0.9999999999999999,1.0,0.3
strict_30,67,pec,0.002714040899586602,0.9999999999999999,1.0,0.3
strict_30,68,mv,0.002881166666666665,0.9999999999999999,1.0,0.3
strict_30,68,ds,0.0024241666666666687,0.9999999999999999,1.0,0.3
strict_30,68,pec,0.0033922213280544737,0.9999999999999999,1.0,0.3
strict_30,69,mv,0.0022800000000000003,0.9999999999999999,1.0,0.3
strict_30,69,ds,0.0015764999999999998,0.9999999999999999,1.0,0.3
strict_30,69,pec,0.002421798328087679,0.9999999999999999,1.0,0.3
strict_30,70,mv,0.0026220000000000006,0.9999999999999999,1.0,0.3
strict_30,70,ds,0.002011833333333334,0.9999999999999999,1.0,0.3
strict_30,70,pec,0.0032039993318181224,0.9999999999999999,1.0,0.3
strict_30,71,mv,0.002951166666666668,0.9999999999999999,1.0,0.3
strict_30,71,ds,0.0018831666666666667,0.9999999999999999,1.0,0.3
strict_30,71,pec,0.0027925203589655666,0.9999999999999999,1.0,0.3
strict_30,72,mv,0.002243833333333333,0.8666666666666666,0.9333333333333333,0.3
strict_30,72,ds,0.0010891666666666678,0.9999999999999999,1.0,0.3
strict_30,72,pec,0.0015283255215993031,0.9999999999999999,1.0,0.3
strict_30,73,mv,0.002310833333333332,0.9999999999999999,1.0,0.3
strict_30,73,ds,0.0013863333333333338,0.9999999999999999,1.0,0.3
strict_30,73,pec,0.002066305599032621,0.9999999999999999,1.0,0.3
strict_30,74,mv,0.002194666666666666,0.9999999999999999,1.0,0.3
strict_30,74,ds,0.0011378333333333316,0.9999999999999999,1.0,0.3
strict_30,74,pec,0.0018303668278200043,0.9999999999999999,1.0,0.3
strict_30,75,mv,0.0028286666666666634,0.9999999999999999,1.0,0.3
strict_30,75,ds,0.002027666666666666,0.9999999999999999,1.0,0.3
strict_30,75,pec,0.0026132938658341,0.9999999999999999,1.0,0.3
strict_30,76,mv,0.002495333333333334,0.9999999999999999,1.0,0.3
strict_30,76,ds,0.001483,0.9999999999999999,1.0,0.3
strict_30,76,pec,0.0020677438555244472,0.9999999999999999,1.0,0.3
strict_30,77,mv,0.002531666666666667,0.9999999999999999,1.0,0.3
strict_30,77,ds,0.0014193333333333326,0.9999999999999999,1.0,0.3
strict_30,77,pec,0.0023832197090075577,0.9999999999999999,1.0,0.3
strict_30,78,mv,0.0018728333333333333,0.9999999999999999,1.0,0.3
strict_30,78,ds,0.0019379999999999988,0.9999999999999999,1.0,0.3
strict_30,78,pec,0.002839706156414818,0.9999999999999999,1.0,0.3
strict_30,79,mv,0.002704833333333332,0.9999999999999999,1.0,0.3
